,symbol,year,quarter,net_income,total_assets,source,book_value
3740,PIDILITIND,2025,FY,2096.0,13984.0,screener_html,9755.0
3741,PIDILITIND,2026,FY,2471.0,15433.0,screener_html,10832.0
3742,PIRAMALFIN,2015,FY,642.0,55429.0,screener_html,4982.0
3743,PIRAMALFIN,2016,FY,749.0,69245.0,screener_html,5390.0
3744,PIRAMALFIN,2017,FY,2806.0,92290.0,screener_html,7730.0
3745,PIRAMALFIN,2018,FY,1263.0,106344.0,screener_html,8998.0
3746,PIRAMALFIN,2019,FY,-966.0,106602.0,screener_html,7938.0
3747,PIRAMALFIN,2020,FY,-13456.0,85830.0,screener_html,-5546.0
3748,PIRAMALFIN,2021,FY,-15051.0,70359.0,screener_html,-20645.0
3749,PIRAMALFIN,2022,FY,540.0,79640.0,screener_html,22188.0
3750,PIRAMALFIN,2023,FY,-7401.0,62266.0,screener_html,14781.0
3751,PIRAMALFIN,2024,FY,-1975.0,65858.0,screener_html,14895.0
3752,PIRAMALFIN,2025,FY,485.0,94943.0,screener_html,27096.0
3753,PIRAMALFIN,2026,FY,1506.0,110546.0,screener_html,28148.0
3754,PPLPHARMA,2021,FY,835.0,10677.0,screener_html,5605.0
3755,PPLPHARMA,2022,FY,376.0,12605.0,screener_html,6697.0
3756,PPLPHARMA,2023,FY,-186.0,14303.0,screener_html,6773.0
3757,PPLPHARMA,2024,FY,18.0,15083.0,screener_html,7911.0
3758,PPLPHARMA,2025,FY,91.0,15429.0,screener_html,8125.0
3759,PPLPHARMA,2026,FY,-326.0,17965.0,screener_html,8162.0
3760,POLYMED,2014,FY,45.0,286.0,screener_html,146.0
3761,POLYMED,2015,FY,62.0,364.0,screener_html,196.0
3762,POLYMED,2016,FY,48.0,387.0,screener_html,229.0
3763,POLYMED,2017,FY,55.0,457.0,screener_html,271.0
3764,POLYMED,2018,FY,71.0,565.0,screener_html,338.0
3765,POLYMED,2019,FY,65.0,654.0,screener_html,381.0
3766,POLYMED,2020,FY,96.0,767.0,screener_html,435.0
3767,POLYMED,2021,FY,136.0,1224.0,screener_html,966.0
3768,POLYMED,2022,FY,147.0,1377.0,screener_html,1088.0
3769,POLYMED,2023,FY,179.0,1577.0,screener_html,1242.0
3770,POLYMED,2024,FY,258.0,1859.0,screener_html,1470.0
3771,POLYMED,2025,FY,339.0,3587.0,screener_html,2919.0
3772,POLYCAB,2015,FY,164.0,3314.0,screener_html,1630.0
3773,POLYCAB,2016,FY,185.0,3875.0,screener_html,1783.0
3774,POLYCAB,2017,FY,233.0,4579.0,screener_html,1994.0
3775,POLYCAB,2018,FY,359.0,4448.0,screener_html,2347.0
3776,POLYCAB,2019,FY,500.0,5628.0,screener_html,2847.0
3777,POLYCAB,2020,FY,766.0,5961.0,screener_html,3837.0
3778,POLYCAB,2021,FY,886.0,7015.0,screener_html,4754.0
3779,POLYCAB,2022,FY,917.0,7412.0,screener_html,5543.0
3780,POLYCAB,2023,FY,1283.0,9424.0,screener_html,6637.0
3781,POLYCAB,2024,FY,1803.0,12066.0,screener_html,8187.0
3782,POLYCAB,2025,FY,2046.0,13749.0,screener_html,9825.0
3783,POLYCAB,2026,FY,2708.0,20476.0,screener_html,12009.0
3784,POONAWALLA,2015,FY,187.0,14882.0,screener_html,1655.0
3785,POONAWALLA,2016,FY,213.0,15525.0,screener_html,2151.0
3786,POONAWALLA,2017,FY,13.0,13622.0,screener_html,2172.0
3787,POONAWALLA,2018,FY,237.0,14894.0,screener_html,1972.0
3788,POONAWALLA,2019,FY,304.0,16789.0,screener_html,2744.0
3789,POONAWALLA,2020,FY,27.0,15240.0,screener_html,2748.0
3790,POONAWALLA,2021,FY,-559.0,13212.0,screener_html,2194.0
3791,POONAWALLA,2022,FY,375.0,16443.0,screener_html,6056.0
3792,POONAWALLA,2023,FY,685.0,23221.0,screener_html,6862.0
3793,POONAWALLA,2024,FY,1683.0,24087.0,screener_html,8167.0
3794,POONAWALLA,2025,FY,-98.0,35030.0,screener_html,8175.0
3795,POONAWALLA,2026,FY,542.0,60272.0,screener_html,10349.0
3796,PFC,2014,FY,5462.0,194320.0,screener_html,27522.0
3797,PFC,2015,FY,6004.0,228912.0,screener_html,32411.0
3798,PFC,2016,FY,6184.0,247220.0,screener_html,36028.0
3799,PFC,2017,FY,2236.0,259537.0,screener_html,36845.0
3800,PFC,2018,FY,8797.0,522531.0,screener_html,39834.0
3801,PFC,2019,FY,12640.0,628869.0,screener_html,47121.0
3802,PFC,2020,FY,9477.0,694521.0,screener_html,49400.0
3803,PFC,2021,FY,15716.0,775707.0,screener_html,60767.0
3804,PFC,2022,FY,18768.0,791000.0,screener_html,71676.0
3805,PFC,2023,FY,21179.0,896112.0,screener_html,84158.0
3806,PFC,2024,FY,26461.0,1038877.0,screener_html,101147.0
3807,PFC,2025,FY,30514.0,1222629.0,screener_html,126986.0
3808,POWERGRID,2014,FY,4548.0,141480.0,screener_html,34698.0
3809,POWERGRID,2015,FY,5046.0,160784.0,screener_html,38439.0
3810,POWERGRID,2016,FY,5959.0,179312.0,screener_html,43970.0
3811,POWERGRID,2017,FY,7451.0,195662.0,screener_html,49866.0
3812,POWERGRID,2018,FY,8204.0,225354.0,screener_html,54426.0
3813,POWERGRID,2019,FY,10034.0,247380.0,screener_html,59089.0
3814,POWERGRID,2020,FY,11059.0,256671.0,screener_html,64696.0
3815,POWERGRID,2021,FY,12036.0,255708.0,screener_html,69936.0
3816,POWERGRID,2022,FY,16824.0,250950.0,screener_html,76247.0
3817,POWERGRID,2023,FY,15420.0,252225.0,screener_html,83026.0
3818,POWERGRID,2024,FY,15573.0,250829.0,screener_html,87146.0
3819,POWERGRID,2025,FY,15521.0,278412.0,screener_html,98932.0
3820,PREMIERENE,2020,FY,45.0,828.0,screener_html,231.0
3821,PREMIERENE,2021,FY,26.0,975.0,screener_html,222.0
3822,PREMIERENE,2022,FY,-14.0,1340.0,screener_html,394.0
3823,PREMIERENE,2023,FY,-13.0,2110.0,screener_html,411.0
3824,PREMIERENE,2024,FY,231.0,3537.0,screener_html,646.0
3825,PREMIERENE,2025,FY,937.0,7734.0,screener_html,3454.0
3826,PRESTIGE,2014,FY,321.0,9342.0,screener_html,2979.0
3827,PRESTIGE,2015,FY,367.0,12355.0,screener_html,3821.0
3828,PRESTIGE,2016,FY,653.0,16460.0,screener_html,4200.0
3829,PRESTIGE,2017,FY,373.0,16830.0,screener_html,4415.0
3830,PRESTIGE,2018,FY,425.0,18902.0,screener_html,4733.0
3831,PRESTIGE,2019,FY,442.0,28433.0,screener_html,4227.0
3832,PRESTIGE,2020,FY,549.0,29476.0,screener_html,5360.0
3833,PRESTIGE,2021,FY,2878.0,25100.0,screener_html,8001.0
3834,PRESTIGE,2022,FY,1215.0,30171.0,screener_html,9095.0
3835,PRESTIGE,2023,FY,1067.0,36271.0,screener_html,9975.0
3836,PRESTIGE,2024,FY,1629.0,47974.0,screener_html,11289.0
3837,PRESTIGE,2025,FY,617.0,66581.0,screener_html,15828.0
3838,PNB,2015,FY,3525.0,636011.0,screener_html,42040.0
3839,PNB,2016,FY,-3510.0,712793.0,screener_html,41805.0
3840,PNB,2017,FY,1239.0,733311.0,screener_html,43416.0
3841,PNB,2018,FY,-12111.0,777528.0,screener_html,41517.0
3842,PNB,2019,FY,-9550.0,790120.0,screener_html,46085.0
3843,PNB,2020,FY,485.0,851457.0,screener_html,63877.0
3844,PNB,2021,FY,2695.0,1279725.0,screener_html,92535.0
3845,PNB,2022,FY,3908.0,1339301.0,screener_html,97582.0
3846,PNB,2023,FY,3359.0,1493649.0,screener_html,102880.0
3847,PNB,2024,FY,9157.0,1598636.0,screener_html,110387.0
3848,PNB,2025,FY,18553.0,1857544.0,screener_html,133138.0
3849,PNB,2026,FY,18467.0,2033331.0,screener_html,149973.0
3850,RRKABEL,2020,FY,122.0,1545.0,screener_html,904.0
3851,RRKABEL,2021,FY,135.0,1715.0,screener_html,1047.0
3852,RRKABEL,2022,FY,214.0,2051.0,screener_html,1250.0
3853,RRKABEL,2023,FY,190.0,2634.0,screener_html,1420.0
3854,RRKABEL,2024,FY,298.0,2869.0,screener_html,1828.0
3855,RRKABEL,2025,FY,312.0,3517.0,screener_html,2153.0
3856,RRKABEL,2026,FY,492.0,4621.0,screener_html,2575.0
3857,RBLBANK,2017,FY,447.0,48676.0,screener_html,4336.0
3858,RBLBANK,2018,FY,633.0,61877.0,screener_html,6681.0
3859,RBLBANK,2019,FY,861.0,80398.0,screener_html,7535.0
3860,RBLBANK,2020,FY,500.0,88983.0,screener_html,10565.0
3861,RBLBANK,2021,FY,529.0,100619.0,screener_html,12666.0
3862,RBLBANK,2022,FY,-166.0,106163.0,screener_html,12531.0
3863,RBLBANK,2023,FY,920.0,115806.0,screener_html,13526.0
3864,RBLBANK,2024,FY,1260.0,138454.0,screener_html,14837.0
3865,RBLBANK,2025,FY,717.0,146772.0,screener_html,15670.0
3866,RBLBANK,2026,FY,879.0,180747.0,screener_html,16549.0
3867,RECLTD,2015,FY,5344.0,183456.0,screener_html,25072.0
3868,RECLTD,2016,FY,5691.0,206945.0,screener_html,28893.0
3869,RECLTD,2017,FY,6313.0,210245.0,screener_html,33671.0
3870,RECLTD,2018,FY,4451.0,242370.0,screener_html,32588.0
3871,RECLTD,2019,FY,5741.0,298454.0,screener_html,34546.0
3872,RECLTD,2020,FY,4972.0,347030.0,screener_html,35397.0
3873,RECLTD,2021,FY,8378.0,400867.0,screener_html,43764.0
3874,RECLTD,2022,FY,10036.0,410860.0,screener_html,51314.0
3875,RECLTD,2023,FY,11167.0,465503.0,screener_html,58120.0
3876,RECLTD,2024,FY,14145.0,548191.0,screener_html,69350.0
3877,RECLTD,2025,FY,15884.0,614502.0,screener_html,78376.0
3878,RECLTD,2026,FY,16308.0,640158.0,screener_html,85054.0
3879,RHIM,2019,FY,90.0,508.0,screener_html,376.0
3880,RHIM,2020,FY,136.0,1052.0,screener_html,703.0
3881,RHIM,2021,FY,137.0,1260.0,screener_html,806.0
3882,RHIM,2022,FY,269.0,1674.0,screener_html,1029.0
3883,RHIM,2023,FY,-466.0,5881.0,screener_html,2891.0
3884,RHIM,2024,FY,-100.0,5097.0,screener_html,3846.0
3885,RHIM,2025,FY,203.0,5373.0,screener_html,4020.0
3886,RITES,2014,FY,261.0,3636.0,screener_html,1425.0
3887,RITES,2015,FY,312.0,3605.0,screener_html,1676.0
3888,RITES,2016,FY,340.0,4511.0,screener_html,1807.0
3889,RITES,2017,FY,337.0,4799.0,screener_html,2038.0
3890,RITES,2018,FY,357.0,5170.0,screener_html,2214.0
3891,RITES,2019,FY,490.0,5426.0,screener_html,2422.0
3892,RITES,2020,FY,633.0,5903.0,screener_html,2633.0
3893,RITES,2021,FY,444.0,5837.0,screener_html,2392.0
3894,RITES,2022,FY,539.0,5842.0,screener_html,2488.0
3895,RITES,2023,FY,571.0,5991.0,screener_html,2603.0
3896,RITES,2024,FY,495.0,5664.0,screener_html,2609.0
3897,RITES,2025,FY,424.0,6065.0,screener_html,2634.0
3898,RADICO,2007,FY,45.0,1007.0,screener_html,185.0
3899,RADICO,2016,FY,78.0,2327.0,screener_html,978.0
3900,RADICO,2017,FY,80.0,2235.0,screener_html,1045.0
3901,RADICO,2018,FY,124.0,2247.0,screener_html,1157.0
3902,RADICO,2019,FY,194.0,2253.0,screener_html,1336.0
3903,RADICO,2020,FY,229.0,2483.0,screener_html,1543.0
3904,RADICO,2021,FY,277.0,2624.0,screener_html,1793.0
3905,RADICO,2022,FY,263.0,2784.0,screener_html,2027.0
3906,RADICO,2023,FY,220.0,3724.0,screener_html,2208.0
3907,RADICO,2024,FY,262.0,4104.0,screener_html,2440.0
3908,RADICO,2025,FY,346.0,4668.0,screener_html,2754.0
3909,RADICO,2026,FY,604.0,4972.0,screener_html,3316.0
3910,RVNL,2015,FY,337.0,16135.0,screener_html,3060.0
3911,RVNL,2016,FY,429.0,22216.0,screener_html,3422.0
3912,RVNL,2017,FY,443.0,8860.0,screener_html,3557.0
3913,RVNL,2018,FY,570.0,8284.0,screener_html,3924.0
3914,RVNL,2019,FY,688.0,12089.0,screener_html,4396.0
3915,RVNL,2020,FY,757.0,12395.0,screener_html,5119.0
3916,RVNL,2021,FY,992.0,14221.0,screener_html,5636.0
3917,RVNL,2022,FY,1110.0,20066.0,screener_html,6325.0
3918,RVNL,2023,FY,1342.0,18344.0,screener_html,7246.0
3919,RVNL,2024,FY,1551.0,19577.0,screener_html,8722.0
3920,RVNL,2025,FY,1282.0,19751.0,screener_html,9558.0
3921,RAILTEL,2014,FY,276.0,2220.0,screener_html,1085.0
3922,RAILTEL,2015,FY,242.0,2321.0,screener_html,1159.0
3923,RAILTEL,2016,FY,103.0,2220.0,screener_html,1085.0
3924,RAILTEL,2017,FY,130.0,2321.0,screener_html,1159.0
3925,RAILTEL,2018,FY,158.0,2319.0,screener_html,1253.0
3926,RAILTEL,2019,FY,135.0,2228.0,screener_html,1289.0
3927,RAILTEL,2020,FY,141.0,2398.0,screener_html,1369.0
3928,RAILTEL,2021,FY,142.0,2710.0,screener_html,1413.0
3929,RAILTEL,2022,FY,209.0,2858.0,screener_html,1527.0
3930,RAILTEL,2023,FY,189.0,3550.0,screener_html,1723.0
3931,RAINBOW,2014,FY,5.0,201.0,screener_html,153.0
3932,RAINBOW,2015,FY,25.0,231.0,screener_html,175.0
3933,RAINBOW,2016,FY,17.0,349.0,screener_html,284.0
3934,RAINBOW,2017,FY,31.0,399.0,screener_html,317.0
3935,RAINBOW,2018,FY,36.0,448.0,screener_html,351.0
3936,RAINBOW,2019,FY,45.0,926.0,screener_html,361.0
3937,RAINBOW,2020,FY,55.0,1019.0,screener_html,394.0
3938,RAINBOW,2021,FY,40.0,1081.0,screener_html,435.0
3939,RAINBOW,2022,FY,139.0,1296.0,screener_html,592.0
3940,RAINBOW,2023,FY,212.0,1776.0,screener_html,1060.0
3941,RAINBOW,2024,FY,218.0,2170.0,screener_html,1259.0
3942,RAINBOW,2025,FY,244.0,2587.0,screener_html,1518.0
3943,RKFORGE,2015,FY,75.0,1442.0,screener_html,410.0
3944,RKFORGE,2016,FY,55.0,1685.0,screener_html,471.0
3945,RKFORGE,2017,FY,11.0,1858.0,screener_html,469.0
3946,RKFORGE,2018,FY,95.0,2056.0,screener_html,759.0
3947,RKFORGE,2019,FY,120.0,2201.0,screener_html,873.0
3948,RKFORGE,2020,FY,10.0,2230.0,screener_html,876.0
3949,RKFORGE,2021,FY,21.0,2703.0,screener_html,883.0
3950,RKFORGE,2022,FY,198.0,3481.0,screener_html,1078.0
3951,RKFORGE,2023,FY,248.0,3731.0,screener_html,1322.0
3952,RKFORGE,2024,FY,291.0,5262.0,screener_html,2634.0
3953,RKFORGE,2025,FY,415.0,6528.0,screener_html,3037.0
3954,RKFORGE,2026,FY,72.0,7178.0,screener_html,3290.0
3955,REDINGTON,2014,FY,358.0,7308.0,screener_html,2021.0
3956,REDINGTON,2015,FY,410.0,8375.0,screener_html,2374.0
3957,REDINGTON,2016,FY,444.0,10525.0,screener_html,2949.0
3958,REDINGTON,2017,FY,477.0,10150.0,screener_html,3148.0
3959,REDINGTON,2018,FY,484.0,10863.0,screener_html,3531.0
3960,REDINGTON,2019,FY,484.0,12419.0,screener_html,3906.0
3961,REDINGTON,2020,FY,534.0,14651.0,screener_html,4309.0
3962,REDINGTON,2021,FY,788.0,14559.0,screener_html,4939.0
3963,REDINGTON,2022,FY,1315.0,18407.0,screener_html,5785.0
3964,REDINGTON,2023,FY,1439.0,23278.0,screener_html,6927.0
3965,REDINGTON,2024,FY,1239.0,24387.0,screener_html,7548.0
3966,REDINGTON,2025,FY,1821.0,29793.0,screener_html,9012.0
3967,RELIANCE,2015,FY,23640.0,504486.0,screener_html,218499.0
3968,RELIANCE,2016,FY,29861.0,598997.0,screener_html,231556.0
3969,RELIANCE,2017,FY,29833.0,706802.0,screener_html,263709.0
3970,RELIANCE,2018,FY,36080.0,811273.0,screener_html,293506.0
3971,RELIANCE,2019,FY,39837.0,997630.0,screener_html,387112.0
3972,RELIANCE,2020,FY,39880.0,1163015.0,screener_html,449166.0
3973,RELIANCE,2021,FY,53739.0,1320065.0,screener_html,700172.0
3974,RELIANCE,2022,FY,67845.0,1498622.0,screener_html,779485.0
3975,RELIANCE,2023,FY,74088.0,1605882.0,screener_html,715872.0
3976,RELIANCE,2024,FY,79020.0,1755048.0,screener_html,793481.0
3977,RELIANCE,2025,FY,81309.0,1949713.0,screener_html,843200.0
3978,RELIANCE,2026,FY,95754.0,2178140.0,screener_html,904030.0
3979,RPOWER,2014,FY,1027.0,55626.0,screener_html,19469.0
3980,RPOWER,2015,FY,1028.0,62026.0,screener_html,20632.0
3981,RPOWER,2016,FY,895.0,64014.0,screener_html,20227.0
3982,RPOWER,2017,FY,1104.0,64165.0,screener_html,21367.0
3983,RPOWER,2018,FY,840.0,62174.0,screener_html,21235.0
3984,RPOWER,2019,FY,-2952.0,58078.0,screener_html,17377.0
3985,RPOWER,2020,FY,-4271.0,53343.0,screener_html,11869.0
3986,RPOWER,2021,FY,454.0,50782.0,screener_html,12246.0
3987,RPOWER,2022,FY,-915.0,49812.0,screener_html,11764.0
3988,RPOWER,2023,FY,-403.0,48535.0,screener_html,11595.0
3989,RPOWER,2024,FY,-2068.0,43758.0,screener_html,11614.0
3990,RPOWER,2025,FY,2948.0,41587.0,screener_html,16516.0
3991,SBFC,2022,FY,65.0,4515.0,screener_html,1287.0
3992,SBFC,2023,FY,150.0,5746.0,screener_html,1728.0
3993,SBFC,2024,FY,237.0,7063.0,screener_html,2778.0
3994,SBFC,2025,FY,345.0,8596.0,screener_html,3190.0
3995,SBICARD,2015,FY,267.0,6257.0,screener_html,966.0
3996,SBICARD,2016,FY,284.0,7880.0,screener_html,1155.0
3997,SBICARD,2017,FY,373.0,10765.0,screener_html,1449.0
3998,SBICARD,2018,FY,601.0,15686.0,screener_html,2353.0
3999,SBICARD,2019,FY,865.0,20146.0,screener_html,3588.0
4000,SBICARD,2020,FY,1245.0,25307.0,screener_html,5341.0
4001,SBICARD,2021,FY,985.0,27013.0,screener_html,6303.0
4002,SBICARD,2022,FY,1616.0,34648.0,screener_html,7753.0
4003,SBICARD,2023,FY,2258.0,45546.0,screener_html,9830.0
4004,SBICARD,2024,FY,2408.0,58171.0,screener_html,12084.0
4005,SBICARD,2025,FY,1916.0,65546.0,screener_html,13781.0
4006,SBICARD,2026,FY,2167.0,66328.0,screener_html,15726.0
4007,SBILIFE,2015,FY,815.0,74121.0,screener_html,4056.0
4008,SBILIFE,2016,FY,844.0,83429.0,screener_html,4733.0
4009,SBILIFE,2017,FY,955.0,102240.0,screener_html,5552.0
4010,SBILIFE,2018,FY,1150.0,121720.0,screener_html,6528.0
4011,SBILIFE,2019,FY,1327.0,146734.0,screener_html,7576.0
4012,SBILIFE,2020,FY,1422.0,165580.0,screener_html,8743.0
4013,SBILIFE,2021,FY,1456.0,226830.0,screener_html,10400.0
4014,SBILIFE,2022,FY,1506.0,273337.0,screener_html,11622.0
4015,SBILIFE,2023,FY,1721.0,314599.0,screener_html,13018.0
4016,SBILIFE,2024,FY,1894.0,398277.0,screener_html,14908.0
4017,SBILIFE,2025,FY,2413.0,457095.0,screener_html,16985.0
4018,SBILIFE,2026,FY,2470.0,500046.0,screener_html,19086.0
4019,SJVN,2014,FY,1114.0,13561.0,screener_html,9051.0
4020,SJVN,2015,FY,1677.0,14632.0,screener_html,10203.0
4021,SJVN,2016,FY,1411.0,15389.0,screener_html,11303.0
4022,SJVN,2017,FY,1545.0,15392.0,screener_html,11490.0
4023,SJVN,2018,FY,1225.0,14391.0,screener_html,10700.0
4024,SJVN,2019,FY,1367.0,14974.0,screener_html,11246.0
4025,SJVN,2020,FY,1567.0,15955.0,screener_html,12051.0
4026,SJVN,2021,FY,1646.0,17473.0,screener_html,12791.0
4027,SJVN,2022,FY,990.0,23248.0,screener_html,13171.0
4028,SJVN,2023,FY,1359.0,32311.0,screener_html,13860.0
4029,SJVN,2024,FY,911.0,39191.0,screener_html,14071.0
4030,SJVN,2025,FY,818.0,48814.0,screener_html,14587.0
4031,SRF,2015,FY,303.0,5883.0,screener_html,2296.0
4032,SRF,2016,FY,430.0,6424.0,screener_html,2763.0
4033,SRF,2017,FY,515.0,6968.0,screener_html,3182.0
4034,SRF,2018,FY,462.0,8363.0,screener_html,3564.0
4035,SRF,2019,FY,642.0,9888.0,screener_html,4129.0
4036,SRF,2020,FY,1019.0,10862.0,screener_html,4933.0
4037,SRF,2021,FY,1198.0,12911.0,screener_html,6856.0
4038,SRF,2022,FY,1889.0,15765.0,screener_html,8565.0
4039,SRF,2023,FY,2162.0,18736.0,screener_html,10327.0
4040,SRF,2024,FY,1336.0,20454.0,screener_html,11479.0
4041,SRF,2025,FY,1251.0,21521.0,screener_html,12626.0
4042,SRF,2026,FY,1835.0,24147.0,screener_html,14042.0
4043,SAGILITY,2022,FY,-5.0,10085.0,screener_html,4027.0
4044,SAGILITY,2023,FY,144.0,10529.0,screener_html,6207.0
4045,SAGILITY,2024,FY,228.0,10529.0,screener_html,6443.0
4046,SAGILITY,2025,FY,539.0,11527.0,screener_html,8894.0
4047,SAILIFE,2019,FY,73.0,1215.0,screener_html,719.0
4048,SAILIFE,2020,FY,76.0,1410.0,screener_html,794.0
4049,SAILIFE,2021,FY,61.0,1817.0,screener_html,862.0
4050,SAILIFE,2022,FY,6.0,2157.0,screener_html,879.0
4051,SAILIFE,2023,FY,10.0,2179.0,screener_html,888.0
4052,SAILIFE,2024,FY,83.0,2262.0,screener_html,975.0
4053,SAILIFE,2025,FY,170.0,3332.0,screener_html,2270.0
4054,SAMMAANCAP,2014,FY,1569.0,44417.0,screener_html,5706.0
4055,SAMMAANCAP,2015,FY,1901.0,57229.0,screener_html,6632.0
4056,SAMMAANCAP,2016,FY,2345.0,75714.0,screener_html,10694.0
4057,SAMMAANCAP,2017,FY,2906.0,103697.0,screener_html,12123.0
4058,SAMMAANCAP,2018,FY,3895.0,132603.0,screener_html,14358.0
4059,SAMMAANCAP,2019,FY,4091.0,130104.0,screener_html,16482.0
4060,SAMMAANCAP,2020,FY,2200.0,102872.0,screener_html,15538.0
4061,SAMMAANCAP,2021,FY,1202.0,93238.0,screener_html,16134.0
4062,SAMMAANCAP,2022,FY,1178.0,81973.0,screener_html,16674.0
4063,SAMMAANCAP,2023,FY,1130.0,74945.0,screener_html,17362.0
4064,SAMMAANCAP,2024,FY,1214.0,73060.0,screener_html,19792.0
4065,SAMMAANCAP,2025,FY,-1807.0,71137.0,screener_html,22373.0
4066,MOTHERSON,2014,FY,1097.0,15244.0,screener_html,2959.0
4067,MOTHERSON,2015,FY,1292.0,17425.0,screener_html,3324.0
4068,MOTHERSON,2016,FY,1774.0,19665.0,screener_html,4397.0
4069,MOTHERSON,2017,FY,2172.0,31944.0,screener_html,8272.0
4070,MOTHERSON,2018,FY,2260.0,36974.0,screener_html,9884.0
4071,MOTHERSON,2019,FY,2098.0,42754.0,screener_html,10963.0
4072,MOTHERSON,2020,FY,1294.0,45033.0,screener_html,11261.0
4073,MOTHERSON,2021,FY,1569.0,47749.0,screener_html,12561.0
4074,MOTHERSON,2022,FY,1182.0,55726.0,screener_html,20588.0
4075,MOTHERSON,2023,FY,1670.0,61330.0,screener_html,22452.0
4076,MOTHERSON,2024,FY,3020.0,84178.0,screener_html,26155.0
4077,MOTHERSON,2025,FY,4146.0,100834.0,screener_html,37132.0
4078,SAPPHIRE,2018,FY,-41.0,834.0,screener_html,478.0
4079,SAPPHIRE,2019,FY,-45.0,1095.0,screener_html,472.0
4080,SAPPHIRE,2020,FY,-159.0,1384.0,screener_html,524.0
4081,SAPPHIRE,2021,FY,-100.0,1349.0,screener_html,480.0
4082,SAPPHIRE,2022,FY,46.0,2165.0,screener_html,1008.0
4083,SAPPHIRE,2023,FY,233.0,2591.0,screener_html,1256.0
4084,SAPPHIRE,2024,FY,52.0,2837.0,screener_html,1339.0
4085,SAPPHIRE,2025,FY,17.0,3040.0,screener_html,1398.0
4086,SAPPHIRE,2026,FY,-32.0,3256.0,screener_html,1390.0
4087,SARDAEN,2014,FY,92.0,3247.0,screener_html,1148.0
4088,SARDAEN,2015,FY,56.0,3044.0,screener_html,1210.0
4089,SARDAEN,2016,FY,13.0,2827.0,screener_html,1223.0
4090,SARDAEN,2017,FY,127.0,3115.0,screener_html,1358.0
4091,SARDAEN,2018,FY,205.0,3413.0,screener_html,1576.0
4092,SARDAEN,2019,FY,207.0,3682.0,screener_html,1743.0
4093,SARDAEN,2020,FY,128.0,4102.0,screener_html,1870.0
4094,SARDAEN,2021,FY,376.0,4518.0,screener_html,2218.0
4095,SARDAEN,2022,FY,807.0,5298.0,screener_html,3004.0
4096,SARDAEN,2023,FY,604.0,5481.0,screener_html,3410.0
4097,SARDAEN,2024,FY,524.0,6002.0,screener_html,3888.0
4098,SARDAEN,2025,FY,702.0,11012.0,screener_html,6999.0
4099,SAREGAMA,2014,FY,17.0,244.0,screener_html,165.0
4100,SAREGAMA,2015,FY,6.0,247.0,screener_html,167.0
4101,SAREGAMA,2016,FY,7.0,267.0,screener_html,174.0
4102,SAREGAMA,2017,FY,9.0,480.0,screener_html,339.0
4103,SAREGAMA,2018,FY,28.0,578.0,screener_html,381.0
4104,SAREGAMA,2019,FY,54.0,709.0,screener_html,428.0
4105,SAREGAMA,2020,FY,44.0,620.0,screener_html,398.0
4106,SAREGAMA,2021,FY,113.0,784.0,screener_html,505.0
4107,SAREGAMA,2022,FY,153.0,1688.0,screener_html,1377.0
4108,SAREGAMA,2023,FY,185.0,1704.0,screener_html,1342.0
4109,SAREGAMA,2024,FY,198.0,2034.0,screener_html,1469.0
4110,SAREGAMA,2025,FY,204.0,2260.0,screener_html,1661.0
4111,SCHAEFFLER,2022,FY,879.0,5727.0,screener_html,4286.0
4112,SCHAEFFLER,2023,FY,899.0,6267.0,screener_html,4805.0
4113,SCHAEFFLER,2024,FY,939.0,6883.0,screener_html,5334.0
4114,SCHAEFFLER,2025,FY,1150.0,8213.0,screener_html,6048.0
4115,SCHNEIDER,2014,FY,-125.0,1183.0,screener_html,114.0
4116,SCHNEIDER,2015,FY,-29.0,1347.0,screener_html,85.0
4117,SCHNEIDER,2016,FY,-18.0,1290.0,screener_html,67.0
4118,SCHNEIDER,2017,FY,-176.0,1274.0,screener_html,115.0
4119,SCHNEIDER,2018,FY,-65.0,1284.0,screener_html,-32.0
4120,SCHNEIDER,2019,FY,-24.0,1148.0,screener_html,-61.0
4121,SCHNEIDER,2020,FY,-30.0,1119.0,screener_html,-83.0
4122,SCHNEIDER,2021,FY,-1.0,1149.0,screener_html,-81.0
4123,SCHNEIDER,2022,FY,28.0,1170.0,screener_html,-48.0
4124,SCHNEIDER,2023,FY,124.0,1356.0,screener_html,67.0
4125,SCHNEIDER,2024,FY,172.0,1582.0,screener_html,212.0
4126,SCHNEIDER,2025,FY,268.0,2065.0,screener_html,658.0
4127,SCI,2015,FY,195.0,15839.0,screener_html,6519.0
4128,SCI,2016,FY,782.0,14731.0,screener_html,6738.0
4129,SCI,2017,FY,182.0,14549.0,screener_html,6894.0
4130,SCI,2018,FY,306.0,14506.0,screener_html,7235.0
4131,SCI,2019,FY,-63.0,14357.0,screener_html,7183.0
4132,SCI,2020,FY,336.0,13919.0,screener_html,7484.0
4133,SCI,2021,FY,696.0,13403.0,screener_html,8168.0
4134,SCI,2022,FY,865.0,14253.0,screener_html,9097.0
4135,SCI,2023,FY,870.0,11443.0,screener_html,6903.0
4136,SCI,2024,FY,679.0,12100.0,screener_html,7540.0
4137,SCI,2025,FY,844.0,11701.0,screener_html,8312.0
4138,SCI,2026,FY,1353.0,13318.0,screener_html,9096.0
