,symbol,year,quarter,net_income,total_assets,source,book_value
805,BHARTIHEXA,2020,FY,-2716.0,15435.0,screener_html,3020.0
806,BHARTIHEXA,2021,FY,-1034.0,15004.0,screener_html,1986.0
807,BHARTIHEXA,2022,FY,1675.0,16674.0,screener_html,3660.0
808,BHARTIHEXA,2023,FY,549.0,18253.0,screener_html,4210.0
809,BHARTIHEXA,2024,FY,504.0,18517.0,screener_html,4639.0
810,BHARTIHEXA,2025,FY,1494.0,18974.0,screener_html,6245.0
811,BIKAJI,2020,FY,56.0,677.0,screener_html,529.0
812,BIKAJI,2021,FY,90.0,817.0,screener_html,605.0
813,BIKAJI,2022,FY,76.0,1102.0,screener_html,821.0
814,BIKAJI,2023,FY,136.0,1271.0,screener_html,956.0
815,BIKAJI,2024,FY,263.0,1530.0,screener_html,1218.0
816,BIKAJI,2025,FY,194.0,2191.0,screener_html,1499.0
817,BIOCON,2015,FY,528.0,6375.0,screener_html,3271.0
818,BIOCON,2016,FY,609.0,8458.0,screener_html,4034.0
819,BIOCON,2017,FY,688.0,9394.0,screener_html,4838.0
820,BIOCON,2018,FY,453.0,9990.0,screener_html,5181.0
821,BIOCON,2019,FY,1003.0,12192.0,screener_html,6098.0
822,BIOCON,2020,FY,871.0,14414.0,screener_html,6706.0
823,BIOCON,2021,FY,846.0,18490.0,screener_html,7627.0
824,BIOCON,2022,FY,772.0,20342.0,screener_html,8432.0
825,BIOCON,2023,FY,643.0,51742.0,screener_html,17867.0
826,BIOCON,2024,FY,1298.0,55753.0,screener_html,19783.0
827,BIOCON,2025,FY,1429.0,58540.0,screener_html,21644.0
828,BIOCON,2026,FY,369.0,63651.0,screener_html,34031.0
829,BSOFT,2015,FY,237.0,2274.0,screener_html,1297.0
830,BSOFT,2016,FY,281.0,2183.0,screener_html,1386.0
831,BSOFT,2017,FY,239.0,2528.0,screener_html,1583.0
832,BSOFT,2018,FY,254.0,2733.0,screener_html,1817.0
833,BSOFT,2019,FY,292.0,2498.0,screener_html,1714.0
834,BSOFT,2020,FY,224.0,2687.0,screener_html,1892.0
835,BSOFT,2021,FY,321.0,2994.0,screener_html,2179.0
836,BSOFT,2022,FY,464.0,3383.0,screener_html,2583.0
837,BSOFT,2023,FY,332.0,3187.0,screener_html,2448.0
838,BSOFT,2024,FY,624.0,3926.0,screener_html,3044.0
839,BSOFT,2025,FY,517.0,4462.0,screener_html,3479.0
840,BSOFT,2026,FY,518.0,5266.0,screener_html,4113.0
841,BLUEDART,2015,FY,129.0,988.0,screener_html,308.0
842,BLUEDART,2016,FY,197.0,1265.0,screener_html,382.0
843,BLUEDART,2017,FY,140.0,1397.0,screener_html,430.0
844,BLUEDART,2018,FY,145.0,1503.0,screener_html,532.0
845,BLUEDART,2019,FY,90.0,1811.0,screener_html,578.0
846,BLUEDART,2020,FY,-42.0,2641.0,screener_html,491.0
847,BLUEDART,2021,FY,102.0,2897.0,screener_html,592.0
848,BLUEDART,2022,FY,382.0,2829.0,screener_html,872.0
849,BLUEDART,2023,FY,371.0,3223.0,screener_html,1180.0
850,BLUEDART,2024,FY,301.0,3461.0,screener_html,1368.0
851,BLUEDART,2025,FY,252.0,3663.0,screener_html,1559.0
852,BLUEDART,2026,FY,247.0,4127.0,screener_html,1777.0
853,BLUEJET,2020,FY,145.0,375.0,screener_html,201.6
854,BLUEJET,2021,FY,136.0,536.0,screener_html,340.0
855,BLUESTARCO,2015,FY,54.0,2175.0,screener_html,456.0
856,BLUESTARCO,2016,FY,106.0,2525.0,screener_html,630.0
857,BLUESTARCO,2017,FY,123.0,2650.0,screener_html,757.0
858,BLUESTARCO,2018,FY,144.0,3236.0,screener_html,793.0
859,BLUESTARCO,2019,FY,190.0,3351.0,screener_html,873.0
860,BLUESTARCO,2020,FY,144.0,3439.0,screener_html,782.0
861,BLUESTARCO,2021,FY,101.0,3549.0,screener_html,885.0
862,BLUESTARCO,2022,FY,168.0,4313.0,screener_html,1017.0
863,BLUESTARCO,2023,FY,401.0,5399.0,screener_html,1330.0
864,BLUESTARCO,2024,FY,414.0,6611.0,screener_html,2610.0
865,BLUESTARCO,2025,FY,591.0,8249.0,screener_html,3065.0
866,BLUESTARCO,2026,FY,527.0,8576.0,screener_html,3431.0
867,BBTC,2014,FY,402.0,3682.0,screener_html,1294.0
868,BBTC,2015,FY,696.0,4493.0,screener_html,1566.0
869,BBTC,2016,FY,792.0,5148.0,screener_html,1913.0
870,BBTC,2017,FY,858.0,7391.0,screener_html,3678.0
871,BBTC,2018,FY,773.0,8332.0,screener_html,3964.0
872,BBTC,2019,FY,1189.0,9427.0,screener_html,4417.0
873,BBTC,2020,FY,1280.0,11329.0,screener_html,5094.0
874,BBTC,2021,FY,1278.0,12418.0,screener_html,5476.0
875,BBTC,2022,FY,809.0,15251.0,screener_html,5497.0
876,BBTC,2023,FY,-534.0,15677.0,screener_html,4032.0
877,BBTC,2024,FY,1689.0,11911.0,screener_html,4628.0
878,BBTC,2025,FY,2199.0,14193.0,screener_html,6258.0
879,BOSCHLTD,2016,FY,1534.0,12425.0,screener_html,9526.0
880,BOSCHLTD,2017,FY,1740.0,11791.0,screener_html,8790.0
881,BOSCHLTD,2018,FY,1371.0,13919.0,screener_html,9972.0
882,BOSCHLTD,2019,FY,1598.0,12701.0,screener_html,9118.0
883,BOSCHLTD,2020,FY,650.0,13311.0,screener_html,9261.0
884,BOSCHLTD,2021,FY,482.0,14764.0,screener_html,9813.0
885,BOSCHLTD,2022,FY,1218.0,15402.0,screener_html,10680.0
886,BOSCHLTD,2023,FY,1426.0,16252.0,screener_html,11006.0
887,BOSCHLTD,2024,FY,2491.0,17348.0,screener_html,12057.0
888,BOSCHLTD,2025,FY,2015.0,20323.0,screener_html,14018.0
889,FIRSTCRY,2018,FY,-55.0,666.0,screener_html,-1088.0
890,FIRSTCRY,2019,FY,-933.0,1678.0,screener_html,1521.0
891,FIRSTCRY,2020,FY,-191.0,2758.0,screener_html,2382.0
892,FIRSTCRY,2021,FY,216.0,4073.0,screener_html,3394.0
893,FIRSTCRY,2022,FY,-79.0,6084.0,screener_html,3492.0
894,FIRSTCRY,2023,FY,-486.0,6957.0,screener_html,3449.0
895,FIRSTCRY,2024,FY,-322.0,7321.0,screener_html,3163.0
896,FIRSTCRY,2025,FY,-265.0,9072.0,screener_html,4767.0
897,BRIGADE,2015,FY,116.0,4298.0,screener_html,1357.0
898,BRIGADE,2016,FY,139.0,5997.0,screener_html,1538.0
899,BRIGADE,2017,FY,167.0,6350.0,screener_html,1695.0
900,BRIGADE,2018,FY,133.0,7810.0,screener_html,2287.0
901,BRIGADE,2019,FY,282.0,10800.0,screener_html,2169.0
902,BRIGADE,2020,FY,114.0,12251.0,screener_html,2281.0
903,BRIGADE,2021,FY,-96.0,13814.0,screener_html,2348.0
904,BRIGADE,2022,FY,-65.0,15101.0,screener_html,2910.0
905,BRIGADE,2023,FY,222.0,16365.0,screener_html,3245.0
906,BRIGADE,2024,FY,401.0,17860.0,screener_html,3516.0
907,BRIGADE,2025,FY,680.0,22076.0,screener_html,5638.0
908,BRIGADE,2026,FY,725.0,26253.0,screener_html,6821.0
909,BRITANNIA,2015,FY,689.0,2793.0,screener_html,1245.0
910,BRITANNIA,2016,FY,825.0,3494.0,screener_html,2092.0
911,BRITANNIA,2017,FY,885.0,4109.0,screener_html,2696.0
912,BRITANNIA,2018,FY,1004.0,5188.0,screener_html,3406.0
913,BRITANNIA,2019,FY,1155.0,6238.0,screener_html,4253.0
914,BRITANNIA,2020,FY,1394.0,7830.0,screener_html,4403.0
915,BRITANNIA,2021,FY,1851.0,8000.0,screener_html,3548.0
916,BRITANNIA,2022,FY,1516.0,7527.0,screener_html,2558.0
917,BRITANNIA,2023,FY,2316.0,9351.0,screener_html,3534.0
918,BRITANNIA,2024,FY,2134.0,9072.0,screener_html,3941.0
919,BRITANNIA,2025,FY,2178.0,8837.0,screener_html,4356.0
920,BRITANNIA,2026,FY,2537.0,9732.0,screener_html,5106.0
921,MAPMYINDIA,2019,FY,34.0,340.0,screener_html,156.0
922,MAPMYINDIA,2020,FY,23.0,358.0,screener_html,169.0
923,MAPMYINDIA,2021,FY,60.0,428.0,screener_html,229.0
924,MAPMYINDIA,2022,FY,87.0,518.0,screener_html,446.0
925,MAPMYINDIA,2023,FY,108.0,673.0,screener_html,542.0
926,MAPMYINDIA,2024,FY,134.0,794.0,screener_html,659.0
927,MAPMYINDIA,2025,FY,148.0,974.0,screener_html,833.0
928,CCL,2015,FY,94.0,762.0,screener_html,422.0
929,CCL,2016,FY,122.0,801.0,screener_html,510.0
930,CCL,2017,FY,135.0,848.0,screener_html,629.0
931,CCL,2018,FY,148.0,1134.0,screener_html,740.0
932,CCL,2019,FY,155.0,1422.0,screener_html,839.0
933,CCL,2020,FY,166.0,1509.0,screener_html,929.0
934,CCL,2021,FY,182.0,1788.0,screener_html,1088.0
935,CCL,2022,FY,204.0,2070.0,screener_html,1251.0
936,CCL,2023,FY,284.0,2597.0,screener_html,1498.0
937,CCL,2024,FY,250.0,3536.0,screener_html,1674.0
938,CCL,2025,FY,310.0,4241.0,screener_html,1968.0
939,CCL,2026,FY,388.0,4326.0,screener_html,2345.0
940,CESC,2015,FY,299.0,27860.0,screener_html,6029.0
941,CESC,2016,FY,729.0,36428.0,screener_html,10603.0
942,CESC,2017,FY,810.0,37470.0,screener_html,10622.0
943,CESC,2018,FY,975.0,32986.0,screener_html,8420.0
944,CESC,2019,FY,1198.0,33470.0,screener_html,8974.0
945,CESC,2020,FY,1309.0,35457.0,screener_html,9411.0
946,CESC,2021,FY,1363.0,35862.0,screener_html,9873.0
947,CESC,2022,FY,1404.0,37493.0,screener_html,10396.0
948,CESC,2023,FY,1397.0,37712.0,screener_html,10910.0
949,CESC,2024,FY,1447.0,37168.0,screener_html,11445.0
950,CESC,2025,FY,1428.0,40981.0,screener_html,12009.0
951,CESC,2026,FY,1618.0,46470.0,screener_html,12530.0
952,CGPOWER,2015,FY,22.0,11760.0,screener_html,4297.0
953,CGPOWER,2016,FY,-461.0,10949.0,screener_html,4589.0
954,CGPOWER,2017,FY,-491.0,10161.0,screener_html,4102.0
955,CGPOWER,2018,FY,-715.0,10811.0,screener_html,2882.0
956,CGPOWER,2019,FY,-507.0,10311.0,screener_html,2130.0
957,CGPOWER,2020,FY,-1331.0,4617.0,screener_html,-1956.0
958,CGPOWER,2021,FY,1280.0,4397.0,screener_html,-84.0
959,CGPOWER,2022,FY,913.0,4222.0,screener_html,1003.0
960,CGPOWER,2023,FY,963.0,4668.0,screener_html,1790.0
961,CGPOWER,2024,FY,1428.0,5625.0,screener_html,3017.0
962,CGPOWER,2025,FY,973.0,7413.0,screener_html,3844.0
963,CGPOWER,2026,FY,1199.0,12668.0,screener_html,7970.0
964,CRISIL,2014,FY,268.0,1265.0,screener_html,848.0
965,CRISIL,2015,FY,285.0,1331.0,screener_html,856.0
966,CRISIL,2016,FY,294.0,1385.0,screener_html,985.0
967,CRISIL,2017,FY,304.0,1495.0,screener_html,1048.0
968,CRISIL,2018,FY,363.0,1634.0,screener_html,1136.0
969,CRISIL,2019,FY,344.0,1689.0,screener_html,1172.0
970,CRISIL,2020,FY,355.0,2207.0,screener_html,1312.0
971,CRISIL,2021,FY,466.0,2504.0,screener_html,1578.0
972,CRISIL,2022,FY,564.0,2831.0,screener_html,1792.0
973,CRISIL,2023,FY,658.0,3297.0,screener_html,2189.0
974,CRISIL,2024,FY,684.0,3942.0,screener_html,2565.0
975,CRISIL,2025,FY,766.0,4582.0,screener_html,3033.0
976,CANFINHOME,2015,FY,86.0,8334.0,screener_html,772.0
977,CANFINHOME,2016,FY,157.0,10756.0,screener_html,879.0
978,CANFINHOME,2017,FY,235.0,13379.0,screener_html,1077.0
979,CANFINHOME,2018,FY,286.0,15730.0,screener_html,1487.0
980,CANFINHOME,2019,FY,297.0,18729.0,screener_html,1783.0
981,CANFINHOME,2020,FY,376.0,21044.0,screener_html,2150.0
982,CANFINHOME,2021,FY,456.0,22074.0,screener_html,2610.0
983,CANFINHOME,2022,FY,471.0,27944.0,screener_html,3067.0
984,CANFINHOME,2023,FY,621.0,33070.0,screener_html,3648.0
985,CANFINHOME,2024,FY,751.0,36602.0,screener_html,4344.0
986,CANFINHOME,2025,FY,857.0,40967.0,screener_html,5068.0
987,CANFINHOME,2026,FY,1086.0,44381.0,screener_html,5981.0
