date,symbol,year,month,return,Rf_monthly,market_cap,bm,profitability,asset_growth,series,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,effective_year,turnover,quarter,net_income,total_assets,source,book_value,index,formation_year,shares_outstanding
2024-08-31,AARTIIND,2024,8,-0.16264939574013493,0.005654338445759688,227824200366.4,2.0888423294802264e-08,0.07863894139886578,0.09298178575977589,EQ,628.7,629.2,633.7,626.1,628.0,627.05,629.02,880958.0,554136072.15,25782.0,460884.0,52.32,2024,552404713.9,FY,416.0,10115.0,screener_html,5290.0,153.0,2024,363327008.0
2024-08-31,TATACHEM,2024,8,-0.03304604117358101,0.005654338445759688,275811583400.0,6.993554174809182e-08,0.019558473090238747,0.03241438406760633,EQ,"1,073.30","1,073.30","1,096.00","1,073.30","1,082.10",1082.65,"1,085.96",784070.0,851465103.3,27583.0,342801.0,43.72,2024,848873385.5000001,FY,435.0,36711.0,screener_html,22241.0,153.0,2024,254756000.0
2024-08-31,INTELLECT,2024,8,0.02418647826311182,0.005654338445759688,136188949056.0,1.7995822618677676e-08,0.1324856439704676,0.1133821827998458,EQ,993.55,993.55,999.20,983.35,995.10,993.0,989.80,90481.0,89557675.5,7442.0,37417.0,41.35,2024,89847633.0,FY,323.0,3378.0,screener_html,2438.0,153.0,2024,137148992.0
2024-08-31,DEEPAKFERT,2024,8,0.12483870967741928,0.005654338445759688,132057571799.99998,5.9079288500025156e-08,0.0844460483579935,0.30615279048490396,EQ,"1,043.30","1,047.00","1,074.50","1,036.30","1,041.55",1046.1,"1,054.53",1008184.0,1063162212.95,43425.0,274334.0,27.21,2024,1054661282.3999999,FY,468.0,11917.0,screener_html,5542.0,153.0,2024,126238000.0
2024-08-31,NMDC,2024,8,-0.07843218409834041,0.005654338445759688,652792379212.8,3.6817891848324845e-08,0.21698628001247272,0.2023522800256905,EQ,223.92,224.5,226.16,222.07,223.4,222.66,223.36,6171301.0,1378438315.42,55787.0,3575377.0,57.94,2024,1374101880.66,FY,5567.0,35661.0,screener_html,25656.0,153.0,2024,2931790080.0
2024-08-31,IOC,2024,8,-0.0258710849342213,0.005654338445759688,2499028696043.52,7.813315031411653e-08,0.2353162465856491,0.0757224701982564,EQ,176.84,178.0,178.78,176.12,176.8,176.97,177.31,22288432.0,3951982723.31,109905.0,11124061.0,49.91,2024,3944383811.04,FY,43161.0,482683.0,screener_html,183417.0,153.0,2024,14121199616.0
2024-08-31,IGL,2024,8,0.008759124087591053,0.005654338445759688,386960566067.19995,2.708254673324445e-08,0.2058548738710682,0.13694066804717742,EQ,543.35,549.0,560.75,545.85,552.55,552.8,554.21,3658502.0,2027595183.8,63518.0,1506404.0,41.18,2024,2022419905.6,FY,1983.0,14225.0,screener_html,9633.0,153.0,2024,700001024.0
2024-08-31,PIDILITIND,2024,8,-0.019802912377604787,0.005654338445759688,1588554156172.8,5.222589054918816e-09,0.20780302129178066,0.10648830840530854,EQ,"3,080.85","3,080.85","3,138.50","3,071.10","3,128.00",3123.3,"3,118.85",478166.0,1491326263.3,26223.0,352157.0,73.65,2024,1493455867.8000002,FY,1747.0,12076.0,screener_html,8407.0,153.0,2024,508614016.0
2024-08-31,APOLLOTYRE,2024,8,-0.11301061723951789,0.005654338445759688,313041278956.8,4.362140463657039e-08,0.12385816010932892,0.00887541141229975,EQ,492.35,495.75,498.7,491.6,493.5,492.9,494.15,2065720.0,1020772926.55,23419.0,1295774.0,62.73,2024,1018193388.0,FY,1722.0,26875.0,screener_html,13903.0,153.0,2024,635100992.0
2024-08-31,NATIONALUM,2024,8,-0.05982905982905984,0.005654338445759688,335735664000.0,5.4133943282650585e-08,0.13817069780372532,0.020317203056263056,EQ,182.73,183.4,184.94,182.0,183.1,182.6,183.24,14390618.0,2636942210.13,68481.0,8056573.0,55.98,2024,2627726846.7999997,FY,1988.0,19235.0,screener_html,14388.0,153.0,2024,1838640000.0
2024-08-31,KPIL,2024,8,-0.017068456180021174,0.005654338445759688,218904107300.0,4.096983828975674e-08,0.10042818217205138,0.14051180182285572,EQ,"1,329.60","1,324.95","1,370.95","1,307.00","1,342.25",1347.55,"1,341.55",325720.0,436971020.95,16675.0,226742.0,69.61,2024,438923986.0,FY,516.0,22014.0,screener_html,5138.0,153.0,2024,162446000.0
2024-08-31,SUNTV,2024,8,-0.0879937860630271,0.005654338445759688,323957631724.8,3.3035551223487596e-08,0.18280182232346243,0.14048100696785792,EQ,809.9,811.0,829.45,811.0,822.5,821.9,821.07,774873.0,636223127.9,28813.0,292725.0,37.78,2024,636868118.6999999,FY,1926.0,11421.0,screener_html,10536.0,153.0,2024,394156992.0
2024-08-31,AMBUJACEM,2024,8,-0.09250680197073324,0.005654338445759688,1520485285491.2,3.064313887147265e-08,0.11422850525909485,0.14414334697489206,EQ,612.5,612.65,621.65,609.4,618.0,617.05,615.98,3540177.0,2180682762.3,67442.0,1962165.0,55.43,2024,2184466217.85,FY,4735.0,65067.0,screener_html,41452.0,153.0,2024,2464120064.0
2024-08-31,CIPLA,2024,8,0.07161820889723503,0.005654338445759688,1337117787782.4001,2.3254353663336443e-08,0.15554557028383134,0.09096324980452031,EQ,"1,618.55","1,615.00","1,663.70","1,615.00","1,654.60",1654.9,"1,650.47",3296701.0,5441098694.65,111816.0,1993631.0,60.47,2024,5455710484.900001,FY,4154.0,32533.0,screener_html,26706.0,153.0,2024,807974976.0
2024-08-31,PNB,2024,8,-0.05954013715207751,0.005654338445759688,1283552307302.4,9.754028282372893e-08,0.08295360866768732,0.11524519133488287,EQ,115.53,115.83,117.55,115.83,116.3,116.57,116.67,26208535.0,3057698759.84,93885.0,14145245.0,53.97,2024,3055128924.95,FY,9157.0,1598636.0,screener_html,110387.0,153.0,2024,11011000320.0
2024-08-31,MARICO,2024,8,-0.03997923156801664,0.005654338445759688,837865125708.7999,5.358857207493648e-09,0.39196242171189977,0.19781574775409538,EQ,660.75,659.05,664.7,644.75,650.65,647.15,649.74,7817523.0,5079347313.3,76395.0,4864016.0,62.22,2024,5059110009.45,FY,1502.0,7353.0,screener_html,3832.0,153.0,2024,1294700032.0
2024-08-31,J&KBANK,2024,8,0.003012048192771122,0.005654338445759688,121008673716.48,7.306278920325131e-08,0.14524727302550644,0.11745650042886902,EQ,111.31,112.0,112.2,108.85,110.09,109.89,110.0,3603890.0,396413543.59,42205.0,1582635.0,43.91,2024,396031472.1,FY,1771.0,154505.0,screener_html,12193.0,153.0,2024,1101180032.0
2024-08-31,INDUSINDBK,2024,8,-0.0017859644207871561,0.005654338445759688,1110026020848.0,4.391350715885458e-08,0.14202540857816381,0.13899150925324721,EQ,"1,417.45","1,422.15","1,430.00","1,415.55","1,427.45",1425.25,"1,422.91",2792988.0,3974177773.0,73523.0,1420763.0,50.87,2024,3980706147.0,FY,8977.0,515094.0,screener_html,63207.0,153.0,2024,778828992.0
2024-08-31,IFCI,2024,8,-0.14199015229588907,0.005654338445759688,195836299898.88,5.1906977876341074e-08,0.05314222712238148,0.09375605346419569,EQ,77.66,78.0,78.05,74.55,74.78,74.93,75.68,23875005.0,1806947723.39,73888.0,7091471.0,29.70,2024,1788954124.65,FY,241.0,18918.0,screener_html,4535.0,153.0,2024,2613590016.0
2024-08-31,SOBHA,2024,8,-0.06135429396733694,0.005654338445759688,171918544500.0,2.6687458261680615e-08,0.01949085123309467,0.09071986123156983,EQ,"1,705.75","1,705.00","1,720.90","1,678.00","1,687.85",1689.75,"1,698.17",295712.0,502167827.75,33657.0,146176.0,49.43,2024,499679352.0,FY,49.0,13682.0,screener_html,2514.0,153.0,2024,101742000.0
2024-08-31,JKTYRE,2024,8,-0.09994378864530629,0.005654338445759688,104954253497.6,3.269814119386275e-08,0.17963004234455093,0.014636954197845498,EQ,402.7,404.9,406.45,400.0,401.5,400.3,402.56,463690.0,186662162.85,14293.0,292749.0,63.13,2024,185615107.0,FY,806.0,14012.0,screener_html,4487.0,153.0,2024,262188992.0
2024-08-31,COALINDIA,2024,8,0.00526618153963998,0.005654338445759688,3251146478310.4004,2.6225017152347234e-08,0.4516982956605826,0.23384382175260265,EQ,527.55,530.0,537.0,522.0,523.95,524.95,526.11,30921282.0,16268014874.05,165710.0,20627713.0,66.71,2024,16232126985.900002,FY,37369.0,236470.0,screener_html,82730.0,153.0,2024,6193249792.0
2024-08-31,CUMMINSIND,2024,8,-0.027943982244603927,0.005654338445759688,1039693486800.0,1.0576646947226646e-08,0.2602843315184513,0.1134701912260967,EQ,"3,734.85","3,735.00","3,771.50","3,721.15","3,740.00",3744.7,"3,743.20",632373.0,2367096007.6,35531.0,445753.0,70.49,2024,2368047173.1,FY,1721.0,8971.0,screener_html,6612.0,153.0,2024,277644000.0
2024-08-31,ADANIPOWER,2024,8,-0.1394240588195249,0.005654338445759688,2437778947225.5996,1.5190817767401743e-08,0.48553579337513697,0.04684012149156502,EQ,644.3,648.5,649.7,629.4,632.0,632.05,636.54,4777522.0,3041104429.95,112964.0,2629851.0,55.05,2024,3019632780.1,FY,20829.0,92009.0,screener_html,42899.0,153.0,2024,3856940032.0
2024-08-31,SUZLON,2024,8,0.09311040645719237,0.005654338445759688,1035200846561.28,,0.16832440703902066,-0.14702702702702708,EQ,77.0,77.3,77.58,75.12,75.7,75.84,76.1,63934257.0,4865363822.71,190152.0,42862263.0,67.04,2024,4848774050.88,FY,660.0,7179.0,screener_html,3921.0,153.0,2024,13649800192.0
2024-08-31,DABUR,2024,8,0.0022809501337106575,0.005654338445759688,1129494909305.5999,9.087680600933487e-09,0.18355969997972835,0.1113643764246175,EQ,644.15,644.0,645.55,636.1,638.9,637.15,638.32,3304453.0,2109300132.9,46700.0,2511101.0,75.99,2024,2105432228.9499998,FY,1811.0,15116.0,screener_html,9866.0,153.0,2024,1772729984.0
2024-08-31,PERSISTENT,2024,8,0.07005980588953498,0.005654338445759688,800132199516.8,7.11570188470101e-09,0.22045179507866075,0.22144307067724678,EQ,"5,077.95","5,090.00","5,264.95","5,065.80","5,148.00",5170.85,"5,173.73",1385111.0,7166195651.35,79631.0,772232.0,55.75,2024,7162201214.35,FY,1093.0,7405.0,screener_html,4958.0,153.0,2024,154739008.0
2024-08-31,IDEA,2024,8,-0.03872157344806382,0.005654338445759688,1090104824954.88,,0.2998838403717108,0.06810322168335659,EQ,16.3,16.44,16.44,15.39,15.47,15.64,15.76,4213707883.0,66410212827.15,372117.0,2747107638.0,65.19,2024,65902391290.12,FY,-31238.0,184997.0,screener_html,-104167.0,153.0,2024,69699796992.0
2024-08-31,SJVN,2024,8,-0.10183875530410191,0.005654338445759688,524038821465.6,3.8778417817975994e-08,0.06474308862198849,0.3898399862353752,EQ,133.72,134.2,134.29,132.55,133.05,133.35,133.45,7628424.0,1017980987.08,46381.0,2486168.0,32.59,2024,1017250340.4,FY,911.0,39191.0,screener_html,14071.0,153.0,2024,3929799936.0
2024-08-31,MINDACORP,2024,8,0.15132779241840666,0.005654338445759688,133627839406.40001,1.7462125093830708e-08,0.11487854251012146,0.25009738994935726,EQ,581.35,583.75,583.75,562.7,568.0,567.95,570.35,843692.0,481202738.95,23953.0,394699.0,46.78,2024,479174871.40000004,FY,227.0,3427.0,screener_html,1976.0,153.0,2024,235280992.0
2024-08-31,COROMANDEL,2024,8,0.05791215403128769,0.005654338445759688,517401999816.0,2.144585024576988e-08,0.17422231659411827,0.26140894993354014,EQ,"1,724.85","1,733.80","1,773.75","1,728.00","1,759.00",1758.25,"1,760.66",315808.0,556031216.95,22505.0,126522.0,40.06,2024,555269416.0,FY,1641.0,15845.0,screener_html,9419.0,153.0,2024,294271008.0
2024-08-31,ASHOKLEY,2024,8,-0.002489400599011926,0.005654338445759688,772927465190.4,1.5981119473398192e-08,0.2993892282065519,0.2548538119061825,EQ,253.8,255.2,258.6,251.1,256.5,256.45,255.13,15816295.0,4035185239.75,81425.0,9326479.0,58.97,2024,4056088852.75,FY,2696.0,67595.0,screener_html,9005.0,153.0,2024,3013949952.0
2024-08-31,ANANTRAJ,2024,8,0.07350027022158168,0.005654338445759688,205168370000.0,2.9532612444783392e-08,0.07412472647702407,-0.006385404789053584,EQ,600.2,603.0,610.5,592.0,594.0,595.9,598.72,1299491.0,778024937.85,40170.0,424786.0,32.69,2024,774366686.9,FY,271.0,4868.0,screener_html,3656.0,153.0,2024,344300000.0
2024-08-31,MAHABANK,2024,8,-0.0652823423961757,0.005654338445759688,443081327907.84,4.938636726236719e-08,0.20493205837946654,0.16051442263944926,EQ,62.55,62.11,63.3,62.11,62.54,62.57,62.91,8064018.0,507331118.42,29329.0,3573782.0,44.32,2024,504565606.26,FY,4072.0,307329.0,screener_html,19870.0,153.0,2024,7081370112.0
2024-08-31,RELIANCE,2024,8,0.0027899098261288113,0.005654338445759688,20428939975808.0,4.0930227791818714e-08,0.09958650553699458,0.07157241786120849,EQ,"3,041.85","3,068.00","3,079.45","3,006.65","3,024.95",3019.25,"3,026.71",20810365.0,62987009675.8,599570.0,11910770.0,57.23,2024,62831694526.25,FY,79020.0,1755048.0,screener_html,793481.0,153.0,2024,6766230016.0
2024-08-31,HFCL,2024,8,0.1120856250929092,0.005654338445759688,223352736000.0,2.5867076385176944e-08,0.08543983822042467,0.058402630052214244,EQ,146.79,147.0,152.0,145.25,148.99,149.62,148.61,31396131.0,4665795248.9,84147.0,10831592.0,34.5,2024,4697489120.22,FY,338.0,6487.0,screener_html,3956.0,153.0,2024,1492800000.0
2024-08-31,NLCINDIA,2024,8,-0.04432710345306745,0.005654338445759688,381464664000.00006,4.316193752318506e-08,0.1129998185227754,0.06602031394275154,EQ,274.75,278.2,281.65,272.15,274.4,275.1,275.7,3110951.0,857694716.8,31938.0,1571522.0,50.52,2024,855822620.1,FY,1868.0,54989.0,screener_html,16531.0,153.0,2024,1386640000.0
2024-08-31,BAJAJ-AUTO,2024,8,0.12699964818608867,0.005654338445759688,3049797460382.4,1.524581454231652e-08,0.2661418410330778,0.0007120275697074518,EQ,"10,807.85","10,835.00","10,921.35","10,705.00","10,900.00",10891.55,"10,842.88",498560.0,5405828327.05,64879.0,291380.0,58.44,2024,5430091168.0,FY,7708.0,39344.0,screener_html,28962.0,153.0,2024,280015008.0
2024-08-31,HDFCBANK,2024,8,0.013089896332972417,0.005654338445759688,12478628536524.8,2.2303155793964293e-08,0.1433974005030719,0.19195038564552647,EQ,"1,638.55","1,656.00","1,662.00","1,621.15","1,625.75",1636.9,"1,638.34",222671050.0,364811305104.2,564643.0,154380134.0,69.33,2024,364490241745.0,FY,65446.0,4030194.0,screener_html,456396.0,153.0,2024,7623329792.0
2024-08-31,ELECON,2024,8,-0.013727979685764113,0.005654338445759688,139657215600.0,1.2297628769105434e-08,0.22194513715710723,0.008746355685131268,EQ,615.15,615.10,623.00,612.00,622.50,621.45,618.81,188602.0,116708609.65,9787.0,126286.0,66.96,2024,117206712.9,FY,356.0,2123.0,screener_html,1604.0,153.0,2024,224728000.0
2024-08-31,NHPC,2024,8,-0.08492003046458496,0.005654338445759688,966332764938.24,5.694128071407002e-08,0.10344203367038196,0.11545129903736684,EQ,95.02,95.5,97.75,93.09,97.15,96.12,95.43,41487282.0,3959221260.31,155467.0,19623167.0,47.30,2024,3987757545.84,FY,4000.0,92267.0,screener_html,38669.0,153.0,2024,10053399552.0
2024-08-31,GRAVITA,2024,8,0.38837911166661576,0.005654338445759688,154932513093.6,7.89758630307109e-09,0.28878281622911695,0.20741482965931857,EQ,"2,153.95","2,158.10","2,297.00","2,148.40","2,294.00",2277.15,"2,235.09",468813.0,1047840187.6,36307.0,211309.0,45.07,2024,1067557522.95,FY,242.0,1602.0,screener_html,838.0,153.0,2024,68037904.0
2024-08-31,RAMCOCEM,2024,8,0.006295018461352164,0.005654338445759688,196692875400.0,2.8454117695402792e-08,0.04918485769549599,0.10906741658432773,EQ,820.75,821.00,840.05,820.55,831.00,831.25,832.12,619316.0,515347224.3,19779.0,261939.0,42.29,2024,514806425.0,FY,356.0,16270.0,screener_html,7238.0,153.0,2024,236623008.0
2024-08-31,BEL,2024,8,-0.05299794336339192,0.005654338445759688,2215514337689.6,1.0295133063787436e-08,0.2440891828984442,0.0465322009907998,EQ,296.2,296.8,302.15,294.35,299.5,299.3,298.69,28684991.0,8567894578.9,210946.0,13200906.0,46.02,2024,8585417806.3,FY,3985.0,39524.0,screener_html,16326.0,153.0,2024,7402319872.0
2024-08-31,TITAN,2024,8,0.03070295899044506,0.005654338445759688,3192980511913.6,3.6319193391350077e-09,0.37219205791546894,0.27525014158957894,EQ,"3,533.20","3,550.00","3,598.00","3,542.50","3,570.00",3565.15,"3,567.34",2116894.0,7551684723.65,106930.0,1199891.0,56.68,2024,7547044644.1,FY,3496.0,31547.0,screener_html,9393.0,153.0,2024,895609024.0
2024-08-31,BAJAJFINSV,2024,8,0.07955680682953403,0.005654338445759688,2841575520057.6,1.7296566273475205e-08,0.2585035141227954,0.21591239693713193,EQ,"1,755.65","1,769.95","1,793.50","1,750.05","1,782.00",1783.05,"1,775.87",3865499.0,6864631267.7,195873.0,1916716.0,49.59,2024,6892377991.95,FY,15595.0,537415.0,screener_html,60328.0,153.0,2024,1593660032.0
2024-08-31,CGPOWER,2024,8,-0.054211956521739046,0.005654338445759688,1064441281587.2001,2.5775608291995383e-09,0.4733178654292343,0.10563713879677872,EQ,700.8,707.0,713.15,691.5,695.9,696.1,699.94,3214857.0,2250195925.6,94778.0,1847591.0,57.47,2024,2237861957.7000003,FY,1428.0,5625.0,screener_html,3017.0,153.0,2024,1529149952.0
2024-08-31,GMDCLTD,2024,8,-0.07898677314699276,0.005654338445759688,117357900000.0,4.439418244265086e-08,0.09786885245901639,0.18127760788311242,EQ,366.65,368.0,370.0,364.7,367.75,369.05,367.94,563732.0,207419264.15,14255.0,262552.0,46.57,2024,208045294.6,FY,597.0,7369.0,screener_html,6100.0,153.0,2024,318000000.0
2024-08-31,POONAWALLA,2024,8,0.04945129386262015,0.005654338445759688,302920504396.8,2.0477843166742766e-08,0.20607322150116322,0.4122118834762514,EQ,392.55,393.9,395.65,387.0,387.6,387.3,389.16,2160953.0,840947281.85,40465.0,1182673.0,54.73,2024,836937096.9,FY,1683.0,24087.0,screener_html,8167.0,153.0,2024,782134016.0
2024-08-31,CEATLTD,2024,8,0.025085073544452108,0.005654338445759688,112965026090.0,3.503021476219964e-08,0.15710044532409698,0.05098253275109177,EQ,"2,792.70","2,809.50","2,813.95","2,740.00","2,759.80",2756.3,"2,770.19",128267.0,355323683.85,15362.0,64071.0,49.95,2024,353542332.1,FY,635.0,9994.0,screener_html,4042.0,153.0,2024,40984300.0
2024-08-31,JSWENERGY,2024,8,-0.023145604395604424,0.005654338445759688,1255969092364.8,2.7750458653817516e-08,0.08280529953917051,0.5867142950776694,EQ,720.05,723.7,727.6,707.0,712.35,711.15,718.09,2488658.0,1787081419.15,70687.0,1386250.0,55.7,2024,1769809136.7,FY,1725.0,57767.0,screener_html,20832.0,153.0,2024,1766109952.0
2024-08-31,MRPL,2024,8,-0.059546485260771,0.005654338445759688,363436675271.68,4.2242162064245015e-08,0.27079725965519835,-0.12142910606022805,EQ,210.2,210.2,211.79,207.0,207.2,207.37,208.7,1136482.0,237188531.62,18756.0,410871.0,36.15,2024,235672272.34,FY,3597.0,35437.0,screener_html,13283.0,153.0,2024,1752600064.0
2024-08-31,KEC,2024,8,0.02377478791808496,0.005654338445759688,244054412300.0,2.489499185488152e-08,0.08473748473748474,0.05970057675788443,EQ,900.75,909.95,969.00,890.30,955.95,947.35,923.15,3543477.0,3271149678.7,105253.0,650175.0,18.35,2024,3356912935.9500003,FY,347.0,19031.0,screener_html,4095.0,153.0,2024,257618000.0
2024-08-31,AXISBANK,2024,8,0.007846668381785493,0.005654338445759688,3634319482176.0,3.815381086897384e-08,0.16871413741935895,0.12453817515091647,EQ,"1,175.40","1,177.00","1,182.95","1,171.85","1,179.00",1175.25,"1,175.92",10190506.0,11983227663.65,168053.0,6022324.0,59.10,2024,11976392176.5,FY,26492.0,1518239.0,screener_html,157023.0,153.0,2024,3092379904.0
2024-08-31,BALRAMCHIN,2024,8,0.2449828428823957,0.005654338445759688,120787215900.0,3.495195321601741e-08,0.15701264334019405,0.20859305431878905,EQ,578.8,597.15,625.0,595.05,600.0,598.65,609.48,15537762.0,9469998109.15,163087.0,4051377.0,26.07,2024,9301681221.3,FY,534.0,6088.0,screener_html,3401.0,153.0,2024,201766000.0
2024-08-31,ESCORTS,2024,8,-0.07655628504336986,0.005654338445759688,418706965500.0,2.5298297081548277e-08,0.11472092032381764,0.107268335529205,EQ,"3,816.50","3,835.00","3,874.80","3,830.60","3,850.00",3853.9,"3,852.59",66919.0,257811751.1,9875.0,24273.0,36.27,2024,257899134.1,FY,1077.0,12400.0,screener_html,9388.0,153.0,2024,108645000.0
2024-08-31,TITAGARH,2024,8,-0.1264226769334601,0.005654338445759688,191748841200.0,6.773277071216576e-09,0.12894499549143373,-0.1561561561561562,EQ,"1,415.70","1,425.60","1,439.00","1,416.60","1,422.00",1423.8,"1,426.90",445867.0,636206849.0,33254.0,122042.0,27.37,2024,634825434.6,FY,286.0,3216.0,screener_html,2218.0,153.0,2024,134674000.0
2024-08-31,TRENT,2024,8,0.22602329165953083,0.005654338445759688,2547834861480.0,2.3894934567181674e-09,0.36307767944936087,0.046078177582189905,EQ,"7,170.65","7,210.00","7,274.75","7,130.05","7,175.00",7158.75,"7,182.47",1169809.0,8402116664.75,75631.0,749920.0,64.11,2024,8374370178.75,FY,1477.0,7162.0,screener_html,4068.0,153.0,2024,355904992.0
2024-08-31,LT,2024,8,-0.02892529488859763,0.005654338445759688,5101636646323.2,1.8430411487472198e-08,0.1800275593742401,0.03352056872750975,EQ,"3,683.45","3,718.35","3,745.00","3,666.40","3,707.00",3704.65,"3,700.93",2592912.0,9596196230.95,133375.0,1393909.0,53.76,2024,9605831440.800001,FY,15547.0,339602.0,screener_html,86359.0,153.0,2024,1377090048.0
2024-08-31,GLENMARK,2024,8,0.179063829787234,0.005654338445759688,489553588896.0,3.931579169778199e-08,-0.1827217125382263,0.13599577762139337,EQ,"1,691.30","1,687.00","1,750.00","1,683.15","1,732.90",1731.75,"1,728.33",1381346.0,2387418481.9,44766.0,651188.0,47.14,2024,2392145935.5,FY,-1434.0,14358.0,screener_html,7848.0,153.0,2024,282692992.0
2024-08-31,CESC,2024,8,0.12473916067702273,0.005654338445759688,257558997104.63998,6.211638741064058e-08,0.12643075578855395,0.005841090336862864,EQ,198.3,199.2,202.57,193.0,193.61,194.04,197.41,11703680.0,2310428638.69,107611.0,5377579.0,45.95,2024,2270982067.2,FY,1447.0,37168.0,screener_html,11445.0,153.0,2024,1327350016.0
2024-08-31,TECHM,2024,8,0.052817807514153214,0.005654338445759688,1446628399776.0,2.2477389663232222e-08,0.08987963553189096,0.03176783141210371,EQ,"1,647.35","1,647.00","1,663.75","1,631.10","1,635.55",1636.5,"1,640.95",1926984.0,3162089293.25,86230.0,1096230.0,56.89,2024,3153509316.0,FY,2397.0,43149.0,screener_html,26669.0,153.0,2024,883977024.0
2024-08-31,PRESTIGE,2024,8,-0.0015144005727187881,0.005654338445759688,727965219800.0,2.110770570499971e-08,0.14429976082912568,0.2021809021908456,EQ,"1,725.55","1,755.00","1,871.65","1,738.80","1,790.00",1813.15,"1,812.13",22806543.0,41328329622.2,389191.0,13726672.0,60.19,2024,41351683440.450005,FY,1629.0,47974.0,screener_html,11289.0,153.0,2024,401492000.0
2024-08-31,EIHOTEL,2024,8,-0.13183571590651233,0.005654338445759688,239264254156.80002,2.1630689966800955e-08,0.17212490479817213,0.06236403190717921,EQ,379.5,380.25,384.65,375.1,383.0,382.6,380.4,556856.0,211825572.95,28022.0,326459.0,58.63,2024,213053105.60000002,FY,678.0,5045.0,screener_html,3939.0,153.0,2024,625363968.0
2024-08-31,UCOBANK,2024,8,-0.09313899751155341,0.005654338445759688,613464506122.24,5.387469052822372e-08,0.06143896523848019,0.12345185478538001,EQ,50.93,51.2,51.7,50.8,51.1,51.02,51.24,3340159.0,171147320.76,14359.0,1064634.0,31.87,2024,170414912.18,FY,1672.0,323548.0,screener_html,27214.0,153.0,2024,12024000512.0
2024-08-31,HINDALCO,2024,8,0.04741636798088411,0.005654338445759688,1557431859443.2,7.258838701220666e-08,0.09567011474761178,0.0073651709449866765,EQ,700.5,699.0,708.5,695.1,700.3,701.35,701.0,7404373.0,5190495382.75,78821.0,4729521.0,63.87,2024,5193057003.55,FY,10155.0,230723.0,screener_html,106146.0,153.0,2024,2220620032.0
2024-08-31,CCL,2024,8,0.06711111111111112,0.005654338445759688,95927393100.0,1.7244629400193687e-08,0.14934289127837516,0.25458937198067644,EQ,719.75,715.0,737.5,710.5,718.35,720.3,724.82,252886.0,183296986.55,13172.0,89431.0,35.36,2024,182153785.79999998,FY,250.0,3536.0,screener_html,1674.0,153.0,2024,133177000.0
2024-08-31,GODREJPROP,2024,8,-0.09637992887204738,0.005654338445759688,808937303976.0,1.654900882316193e-08,0.07475980784627702,0.29774208043136374,EQ,"2,869.10","2,894.55","2,921.95","2,876.35","2,917.80",2909.25,"2,899.47",501707.0,1454684498.55,30980.0,309910.0,61.77,2024,1459591089.75,FY,747.0,35735.0,screener_html,9992.0,153.0,2024,278056992.0
2024-08-31,JSL,2024,8,0.07143821742066159,0.005654338445759688,653313335347.2,2.5315486734403302e-08,0.18756094163532525,0.20105421686746983,EQ,736.15,735.0,800.0,728.4,794.0,793.4,782.61,3127059.0,2447252126.95,86418.0,1779256.0,56.90,2024,2481008610.6,FY,2693.0,30765.0,screener_html,14358.0,153.0,2024,823435008.0
2024-08-31,GRAPHITE,2024,8,-0.028372792183389728,0.005654338445759688,101995906600.0,4.6178516066447165e-08,0.14346818748886117,0.03350801969191686,EQ,521.95,522.0,524.35,515.2,517.45,517.1,519.11,371995.0,193104754.55,11268.0,193640.0,52.05,2024,192358614.5,FY,805.0,6790.0,screener_html,5611.0,153.0,2024,197246000.0
2024-08-31,TATASTEEL,2024,8,-0.07602975866448936,0.005654338445759688,1906979464888.3198,5.956358483348318e-08,-0.05334926929972293,0.010530341120734255,EQ,152.97,153.0,155.25,152.47,153.3,152.76,153.54,55134023.0,8465202363.9,238118.0,35277431.0,63.98,2024,8422273353.48,FY,-4910.0,269312.0,screener_html,92035.0,153.0,2024,12483500032.0
2024-08-31,RECLTD,2024,8,-0.03802871556072951,0.005654338445759688,1649055550336.0,5.3462117472180535e-08,0.20396539293439078,0.13299664119164678,EQ,626.25,628.2,632.0,618.0,622.8,619.75,623.24,8931237.0,5566283394.7,101426.0,5227841.0,58.53,2024,5535134130.75,FY,14145.0,548191.0,screener_html,69350.0,153.0,2024,2660839936.0
2024-08-31,FEDERALBNK,2024,8,-0.033219127066885124,0.005654338445759688,480054263884.8,5.822003310272576e-08,0.13167247965454243,0.18459518831688326,EQ,195.92,196.4,198.23,194.2,195.4,194.7,195.77,10597018.0,2074581189.7,70267.0,5907656.0,55.75,2024,2063239404.6,FY,3964.0,317839.0,screener_html,30105.0,153.0,2024,2465609984.0
2024-08-31,BHARTIARTL,2024,8,0.06536824109148198,0.005654338445759688,9364414333977.6,1.2812040305678693e-08,0.10434167692851656,0.2307541105238824,EQ,"1,565.90","1,576.00","1,608.40","1,561.60","1,584.00",1589.05,"1,589.37",37820442.0,60110658279.35,328853.0,27288246.0,72.15,2024,60098573360.1,FY,8558.0,442019.0,screener_html,82019.0,153.0,2024,5893089792.0
