date,symbol,return
2023-12-31,IREDA,0.5742725880551303
2023-12-31,FORTIS,0.08601036269430051
2023-12-31,RITES,0.06893617021276599
2023-12-31,BLUEDART,0.036986696902047145
2023-12-31,TECHNOE,0.1251230834153889
2023-12-31,,0.0
2023-12-31,GILLETTE,0.01848360591349696
2023-12-31,CUB,0.01810727707550397
2023-12-31,GRASIM,0.06449923957216597
2023-12-31,ADANIPORTS,0.2408843125378557
2023-12-31,KALYANKJIL,0.08920332205475234
2023-12-31,TATASTEEL,0.09147771696637985
2023-12-31,RPOWER,0.10165484633569744
2023-12-31,BPCL,0.034312600413128225
2023-12-31,KAJARIACER,-0.02713004484304926
2023-12-31,OIL,0.21936435124508513
2023-12-31,,0.0
2023-12-31,RRKABEL,-0.035773455237160134
2023-12-31,TIMKEN,0.10529714664446055
2023-12-31,SUNDARMFIN,0.029400545758633934
2023-12-31,JUBLPHARMA,0.2701129351496101
2023-12-31,MSUMI,0.0024350649350648457
2023-12-31,SARDAEN,0.056969949916527485
2023-12-31,YESBANK,0.10852713178294571
2023-12-31,NHPC,0.1875
2023-12-31,RVNL,0.10566382460414148
2023-12-31,KPITTECH,0.009704528780097421
2023-12-31,BRIGADE,0.09862174578866778
2023-12-31,MFSL,-0.06367739403453698
2023-12-31,TEGA,0.17067222193994214
2023-12-31,MUTHOOTFIN,-0.0037789324515825617
2023-12-31,SUNTV,0.056049822064057064
2023-12-31,GLAND,0.08443918519144611
2023-12-31,BOSCHLTD,0.027975119852033936
2023-12-31,KPIL,0.06928006030908418
2023-12-31,BLUEJET,0.0222160510969176
2023-12-31,CAPLIPOINT,0.0805976095617531
2023-12-31,GMDCLTD,-0.011175898931001016
2023-12-31,SBFC,-0.006666666666666599
2023-12-31,GRAPHITE,0.09394572025052206
2023-12-31,TATATECH,-0.10118050266565115
2023-12-31,ADANIENSOL,0.1983613132412767
2023-12-31,GLENMARK,0.09487787678697357
2023-12-31,BLUESTARCO,-0.05474871487747668
2023-12-31,3MINDIA,0.2020552358736767
2023-12-31,TECHM,0.04234407633400217
2023-12-31,ABB,0.057718196730584426
2023-12-31,SAREGAMA,-0.002824478816408904
2023-12-31,TITAGARH,0.07350444935960088
2023-12-31,TORNTPOWER,-0.031275933609958506
2023-12-31,EXIDEIND,0.11624231782265149
2023-12-31,IRFC,0.33087742799732056
2023-12-31,RKFORGE,-0.09338497095383846
2023-12-31,MRPL,0.09769167353668595
2023-12-31,NETWEB,0.3192801199800033
2023-12-31,ZENSARTECH,0.13408858761259146
2023-12-31,SUNPHARMA,0.02740955255536992
2023-12-31,GLAXO,0.1454649689216101
2023-12-31,FLUOROCHEM,0.29745892008487806
2023-12-31,CANFINHOME,-0.0044168480348227845
2023-12-31,ACUTAAS,0.008312738710402057
2023-12-31,LINDEINDIA,-0.01782309252858061
2023-12-31,GRAVITA,-0.020025926422600593
2023-12-31,FACT,0.1364501798180664
2023-12-31,POWERGRID,0.13519980856664282
2023-12-31,WELCORP,0.033562741585745126
2023-12-31,DEEPAKFERT,0.08270916334661349
2023-12-31,AUROPHARMA,0.040756564735250356
2023-12-31,HDFCBANK,0.09651655119322555
2023-12-31,AMBUJACEM,0.18588503130335798
2023-12-31,TATACONSUM,0.1552484719638585
2023-12-31,SWANCORP,0.20832348072830453
2023-12-31,ICICIBANK,0.06593935504572435
2023-12-31,ICICIGI,-0.04047297297297303
2023-12-31,DMART,0.03364769922146982
2023-12-31,HAVELLS,0.05012858404022569
2023-12-31,CGCL,0.030528218517774652
2023-12-31,CEMPRO,0.057767080170338714
2023-12-31,IOB,0.10038119440914861
2023-12-31,UPL,0.029089634627179617
2023-12-31,HINDPETRO,0.1482440990213012
2023-12-31,SUMICHEM,-0.007126182577712248
2023-12-31,HINDUNILVR,0.04651254149397954
2023-12-31,BATAINDIA,0.020737398399110152
2023-12-31,AEGISLOG,-0.05390509477080252
2023-12-31,SJVN,0.07062978222483807
2023-12-31,EIDPARRY,0.04074004858904878
2023-12-31,VTL,-0.04760143050931065
2023-12-31,ABSLAMC,0.045672273588058365
2023-12-31,CIEINDIA,-0.015065913370998052
2023-12-31,HBLENGINE,0.21272752535778783
2023-12-31,MAHABANK,0.026136363636363624
2023-12-31,TATACHEM,0.13771961461177784
2023-12-31,LEMONTREE,0.04855643044619429
2023-12-31,PRESTIGE,0.17549107587994817
2023-12-31,ASAHIINDIA,0.013623978201634968
2023-12-31,DOMS,
2023-12-31,CENTRALBK,0.13734392735527812
2023-12-31,JSWDULUX,0.06454773715475537
2023-12-31,PIDILITIND,0.06376476580406298
2023-12-31,AFFLE,0.17118005738880915
2023-12-31,JKTYRE,0.12609556121006515
2023-12-31,SRF,0.04724592379825965
2023-12-31,INDIGO,0.09675273070027912
2023-12-31,ICICIPRULI,-0.049324564521862735
2023-12-31,NATIONALUM,0.43423913043478257
2023-12-31,APTUS,0.1035375323554788
2023-12-31,JKCEMENT,0.0397140151775055
2023-12-31,IDBI,0.07840000000000003
2023-12-31,CIPLA,0.028045863235172774
2023-12-31,IOC,0.1619686800894855
2023-12-31,AJANTPHARM,0.054398704551779975
2023-12-31,ZYDUSWELL,0.08353206574282956
2023-12-31,SPLPETRO,-0.009645164144765794
2023-12-31,AWL,0.041831792162043246
2023-12-31,TRIDENT,0.0
2023-12-31,COROMANDEL,0.0760864892748141
2023-12-31,EMAMILTD,0.1138002568408576
2023-12-31,APOLLOTYRE,0.0623537669630323
2023-12-31,M&M,0.0495524199666213
2023-12-31,INDIANB,0.06046863189720342
2023-12-31,IDEA,0.2260536398467432
2023-12-31,JSWENERGY,0.0017142157462959329
2023-12-31,HDFCLIFE,-0.0637712631197973
2023-12-31,ASHOKLEY,-0.00873600873600866
2023-12-31,RAILTEL,0.16351118760757322
2023-12-31,SCHNEIDER,0.23067669172932326
2023-12-31,JPPOWER,0.06488549618320616
2023-12-31,NIACL,-0.1757445141065831
2023-12-31,ARE&M,0.14921484402506868
2023-12-31,COHANCE,0.09564953766863704
2023-12-31,RADICO,0.10087631945827535
2023-12-31,MAPMYINDIA,-0.12567421790722766
2023-12-31,WHIRLPOOL,-0.13008750994431195
2023-12-31,BAYERCROP,0.03317143069822848
2023-12-31,SHYAMMETL,0.33602894232815483
2023-12-31,POLYMED,-0.023432635270212665
2023-12-31,NYKAA,-0.010523321956769194
2023-12-31,MAZDOCK,0.1331975357710653
2023-12-31,PHOENIXLTD,-0.05330971510512228
2023-12-31,BALKRISIND,-0.003046887129327658
2023-12-31,DLF,0.16066150035951088
2023-12-31,KPRMILL,-0.0455912983105764
2023-12-31,KFINTECH,-0.08769608769608772
2023-12-31,HDFCAMC,0.07928810762573457
2023-12-31,SOBHA,0.08647010195646199
2023-12-31,AUBANK,0.062044780145670275
2023-12-31,ENGINERSIN,0.16197899017282258
2023-12-31,ASTRAL,-0.02161871057085707
2023-12-31,BANDHANBNK,0.06766917293233088
2023-12-31,HONASA,0.05720110324979011
2023-12-31,HCLTECH,0.09337012454321703
2023-12-31,ABCAPITAL,-0.00952380952380949
2023-12-31,DCMSHRIRAM,0.07169654022509375
2023-12-31,UNITDSPR,0.06569099489917529
2023-12-31,INDUSTOWER,0.07944685466377432
2023-12-31,JINDALSTEL,0.11523553965414446
2023-12-31,JMFINANCIL,0.17093508040500294
2023-12-31,POLICYBZR,-0.04609567252865976
2023-12-31,ENDURANCE,0.14801508358324167
2023-12-31,EICHERMOT,0.0632810695681183
2023-12-31,ECLERX,-0.031865217228884246
2023-12-31,INFY,0.0603030615400475
2023-12-31,MOTHERSON,0.10755024443237371
2023-12-31,HONAUT,0.005280539758194758
2023-12-31,UNIONBANK,0.1043115438108484
2023-12-31,CONCORDBIO,0.10094625425440396
2023-12-31,PNB,0.23389175257731964
2023-12-31,ALKEM,0.1014173661758635
2023-12-31,NBCC,0.0716162943495402
2023-12-31,NMDC,0.15509641873278235
2023-12-31,HOMEFIRST,0.035227335967499496
2023-12-31,SIEMENS,0.10036636045494318
2023-12-31,SCI,0.13361169102296455
2023-12-31,OBEROIRLTY,0.030338722918228145
2023-12-31,MANAPPURAM,0.04622871046228716
2023-12-31,PNBHOUSING,0.009242502585315338
2023-12-31,TTML,-0.03728991596638653
2023-12-31,ATGL,0.3938346501128669
2023-12-31,CHOICEIN,0.05975132396960614
2023-12-31,TATACOMM,0.037964293043299735
2023-12-31,SIGNATURE,0.15410418310970786
2023-12-31,LUPIN,0.03282847997501759
2023-12-31,PARADEEP,0.04144282425172663
2023-12-31,BANKBARODA,0.17250126839167934
2023-12-31,AMBER,0.0284552178833255
2023-12-31,ABREL,-0.03260138476755692
2023-12-31,NCC,0.0012008405884118556
2023-12-31,ATUL,0.08427225956037776
2023-12-31,MINDACORP,0.05749486652977409
2023-12-31,ZENTEC,0.04395390989124803
2023-12-31,CHENNPETRO,0.0459087835299421
2023-12-31,DATAPATTNS,-0.07527202265613353
2023-12-31,ASIANPAINT,0.09054777396711433
2023-12-31,MANKIND,0.04474072512647553
2023-12-31,KEI,0.1280658207633958
2023-12-31,LICHSGFIN,0.09151990227018225
2023-12-31,PERSISTENT,0.15460277033414327
2023-12-31,BALRAMCHIN,-0.13233273438325766
2023-12-31,HUDCO,0.46880466472303217
2023-12-31,ABFRL,-0.03473570658036684
2023-12-31,KIRLOSENG,0.09671212247971228
2023-12-31,UNOMINDA,0.02138878574080949
2023-12-31,CHOLAHLDNG,0.05927585680093683
2023-12-31,CESC,0.3631687242798354
2023-12-31,TRITURBINE,-0.015550655680631409
2023-12-31,BANKINDIA,0.08530120481927694
2023-12-31,PCBL,-0.07467353319845504
2023-12-31,PIIND,-0.06762311384550113
2023-12-31,PAGEIND,0.03363849122637497
2023-12-31,NAUKRI,0.11475818694426354
2023-12-31,PTCIL,0.09346126510305597
2023-12-31,MCX,0.0014082964307509105
2023-12-31,HSCL,0.1308001461454147
2023-12-31,DALBHARAT,0.025997159026853733
2023-12-31,PVRINOX,-0.0340882626921285
2023-12-31,INDUSINDBK,0.09061455562376386
2023-12-31,CHOLAFIN,0.12738825003355836
2023-12-31,360ONE,0.24045434687636535
2023-12-31,TATAINVEST,0.01052519793743878
2023-12-31,MPHASIS,0.16354872274011
2023-12-31,LAURUSLABS,0.1295785742418274
2023-12-31,HINDZINC,0.06282372598162067
2023-12-31,ASTERDM,0.07165271966527209
2023-12-31,NSLNISP,0.1589627959413753
2023-12-31,COLPAL,0.15185320098351696
2023-12-31,DRREDDY,0.0016844760415677396
2023-12-31,POLYCAB,0.041183393762220355
2023-12-31,USHAMART,-0.11308900523560217
2023-12-31,ULTRACEMCO,0.16653246183492243
2023-12-31,CLEAN,0.13591200733272224
2023-12-31,INTELLECT,0.13908366805092243
2023-12-31,DEVYANI,0.10493299116053612
2023-12-31,CEATLTD,0.15576932234868313
2023-12-31,COFORGE,0.0891448310579166
2023-12-31,COCHINSHIP,0.12398306491781508
2023-12-31,VEDL,0.10799228626526691
2023-12-31,JBMA,-0.043319176739627596
2023-12-31,IGL,0.0751734772552044
2023-12-31,LICI,0.22516556291390732
2023-12-31,SHREECEM,0.07148185889105974
2023-12-31,SONACOMS,0.15501792114695334
2023-12-31,GRSE,0.030870027151457924
2023-12-31,IPCALAB,-0.017476499404210255
2023-12-31,NLCINDIA,0.4878191957734077
2023-12-31,BAJAJ-AUTO,0.11603221383947249
2023-12-31,PFIZER,0.04508176654915785
2023-12-31,POWERINDIA,0.1267028369022012
2023-12-31,VOLTAS,0.18165348149042804
2023-12-31,BDL,0.47267254353902377
2023-12-31,HFCL,0.26256564141035255
2023-12-31,CGPOWER,0.011125945705384943
2023-12-31,CHALET,0.18092412038999584
2023-12-31,IFCI,0.1476377952755905
2023-12-31,MOTILALOFS,0.0330946632253768
2023-12-31,STARHEALTH,-0.07482698961937717
2023-12-31,SONATSOFTW,-0.45351874333222975
2023-12-31,APLAPOLLO,-0.08938464729061124
2023-12-31,APARINDS,0.08456659619450324
2023-12-31,,0.0
2023-12-31,MARICO,0.018286456882948166
2023-12-31,KEC,0.01876026627474725
2023-12-31,BAJAJHLDNG,0.04329739943720168
2023-12-31,JINDALSAW,-0.11320348649521139
2023-12-31,LATENTVIEW,-0.07340663815923443
2023-12-31,PATANJALI,0.12483930867019
2023-12-31,INDIAMART,0.045256427487951445
2023-12-31,SOLARINDS,0.06974192625101372
2023-12-31,PPLPHARMA,0.09676145339652442
2023-12-31,ELECON,-0.01691589776222291
2023-12-31,NUVAMA,0.1423139338785122
2023-12-31,AIAENG,0.027243745910653816
2023-12-31,SYNGENE,-0.06746875830896037
2023-12-31,ZFCVINDIA,0.006653627736445955
2023-12-31,BEL,0.2625085675119945
2023-12-31,INDHOTEL,0.03948304481859144
2023-12-31,NATCOPHARM,0.023785488958990575
2023-12-31,DEEPAKNTR,0.129821046400437
2023-12-31,NAVINFLUOR,0.041095890410958846
2023-12-31,JSL,0.14123279473369243
2023-12-31,PFC,0.1424305762914304
2023-12-31,SCHAEFFLER,0.1285719319262888
2023-12-31,LTM,0.13694980764715448
2023-12-31,MGL,0.15283046045997994
2023-12-31,JIOFIN,0.015475152571926776
2023-12-31,ZEEL,0.08534176214934797
2023-12-31,ELGIEQUIP,0.025228278264143755
2023-12-31,ANGELONE,0.13710978889885084
2023-12-31,JSWINFRA,-0.010451306413301609
2023-12-31,UBL,0.08401141607966967
2023-12-31,CDSL,-0.03664589713802924
2023-12-31,SYRMA,0.18635077793493626
2023-12-31,IIFL,-0.01700903861955627
2023-12-31,SUPREMEIND,0.025230470645317915
2023-12-31,RAMCOCEM,0.02661233524499451
2023-12-31,MARUTI,-0.028877242263425362
2023-12-31,BAJAJFINSV,0.0073498655512398425
2023-12-31,INDIACEM,0.030037795902128517
2023-12-31,NUVOCO,0.04837604494997927
2023-12-31,,0.0
2023-12-31,TATAELXSI,0.06066425940286946
2023-12-31,DELHIVERY,-0.00485747155822569
2023-12-31,AARTIIND,0.17182285559664479
2023-12-31,PAYTM,-0.27447622309756237
2023-12-31,TRENT,0.09614280588446356
2023-12-31,ANURAS,0.06633894182039324
2023-12-31,HEROMOTOCO,0.0839213940639687
2023-12-31,VIJAYA,0.05776455854727636
2023-12-31,COALINDIA,0.09893321642554453
2023-12-31,AAVAS,0.06435815504306763
2023-12-31,TATAPOWER,0.23982829413960438
2023-12-31,ANANDRATHI,-0.0006935079946061018
2023-12-31,KIMS,0.012171422726807712
2023-12-31,BAJFINANCE,0.028903803760232494
2023-12-31,NTPC,0.1907768848067355
2023-12-31,MAXHEALTH,0.07934885184020146
2023-12-31,DABUR,0.03559148777994636
2023-12-31,RAINBOW,0.11157178794372502
2023-12-31,KAYNES,0.05835968539690284
2023-12-31,BBTC,0.15702054165288648
2023-12-31,IDFCFIRSTB,0.043427230046948484
2023-12-31,UTIAMC,0.05201820940819424
2023-12-31,AXISBANK,0.026111240400279234
2023-12-31,KARURVYSYA,0.09214354995150331
2023-12-31,EIHOTEL,0.04875998318621266
2023-12-31,APOLLOHOSP,0.031678709339024724
2023-12-31,HAL,0.178250273132196
2023-12-31,LALPATHLAB,-0.04451775520794732
2023-12-31,KOTAKBANK,0.0869577601184881
2023-12-31,CONCOR,0.10779639175257727
2023-12-31,ERIS,-0.0263735088000856
2023-12-31,HINDALCO,0.19237855134296522
2023-12-31,TVSMOTOR,0.08651112898900504
2023-12-31,WELSPUNLIV,-0.07964319847085055
2023-12-31,HEG,0.16469331705828494
2023-12-31,ADANIPOWER,0.17195828505214372
2023-12-31,IEX,0.16788321167883224
2023-12-31,PGEL,-0.004550315586403508
2023-12-31,DIVISLAB,0.030406207934119855
2023-12-31,M&MFIN,0.008749544294567979
2023-12-31,UCOBANK,0.05019815059445176
2023-12-31,PETRONET,0.09787968441814598
2023-12-31,HINDCOPPER,0.5813348743137818
2023-12-31,MMTC,0.18886679920477145
2023-12-31,CHAMBLFERT,0.1732914375490966
2023-12-31,SHRIRAMFIN,0.022967317656436892
2023-12-31,TARIL,0.2556309362279512
2023-12-31,VBL,0.11936651583710423
2023-12-31,DIXON,0.19165789569193903
2023-12-31,INOXWIND,0.7816399286987523
2023-12-31,PFOCUS,-0.0065512400561533735
2023-12-31,ESCORTS,-0.053074310383138146
2023-12-31,POONAWALLA,0.06413388712435864
2023-12-31,LTTS,0.10190922530116686
2023-12-31,ANANTRAJ,0.09968324948760943
2024-01-31,HEROMOTOCO,0.11643777705306135
2024-01-31,ZYDUSWELL,-0.03934923561953474
2024-01-31,ULTRACEMCO,-0.03196214432950417
2024-01-31,EICHERMOT,-0.0733437914806323
2024-01-31,MEDANTA,0.19720585935463686
2024-01-31,INFY,0.07647935705489672
2024-01-31,CGPOWER,0.031139964788732488
2024-01-31,CARBORUNIV,0.010104185378120967
2024-01-31,GMDCLTD,0.1253071253071254
2024-01-31,POLICYBZR,0.26143585226200217
2024-01-31,SHRIRAMFIN,0.20138313933667762
2024-01-31,RHIM,-0.09984476870537096
2024-01-31,IRCTC,0.10107042253521126
2024-01-31,POONAWALLA,0.09815176213982313
2024-01-31,AJANTPHARM,0.043481390828594035
2024-01-31,CHAMBLFERT,-0.017541510444563313
2024-01-31,FIVESTAR,0.03660361954007341
2024-01-31,CUMMINSIND,0.16797779984215477
2024-01-31,NBCC,0.5873697118332311
2024-01-31,BLS,0.3149655604257984
2024-01-31,MANAPPURAM,0.0741279069767442
2024-01-31,DATAPATTNS,0.023801848269933368
2024-01-31,HINDCOPPER,0.0562762653023936
2024-01-31,JSL,0.008215346967313186
2024-01-31,PNBHOUSING,0.004931155939801535
2024-01-31,CHOICEIN,0.17794676806083642
2024-01-31,RELIANCE,0.10379311011818415
2024-01-31,ADANIENSOL,0.021133158020559373
2024-01-31,OLECTRA,0.29347341847341846
2024-01-31,UNIONBANK,0.17422334172963905
2024-01-31,NATCOPHARM,0.06711037160288402
2024-01-31,AWL,0.0015497323189630485
2024-01-31,INOXWIND,-0.04352176088044024
2024-01-31,AAVAS,-0.03635177027247516
2024-01-31,ZYDUSLIFE,0.10388856645385935
2024-01-31,AIAENG,0.11325382843203702
2024-01-31,CREDITACC,-0.004227866336788733
2024-01-31,TMPV,0.13366241425732417
2024-01-31,JINDALSTEL,0.01209731319342322
2024-01-31,SBFC,0.006152125279641929
2024-01-31,BLUEDART,-0.11589212829968287
2024-01-31,SUZLON,0.661844484629295
2024-01-31,PCBL,0.26674617372291776
2024-01-31,EIHOTEL,0.3140280561122246
2024-01-31,RITES,0.4793988853503186
2024-01-31,UCOBANK,0.16981132075471694
2024-01-31,HINDPETRO,0.1613186262221109
2024-01-31,AUBANK,-0.19151638303276597
2024-01-31,TCS,0.005944535245426152
2024-01-31,EIDPARRY,0.12183515891542473
2024-01-31,J&KBANK,0.09308943089430888
2024-01-31,IREDA,0.7684824902723737
2024-01-31,KEC,0.11617447386286472
2024-01-31,MAHABANK,0.2236987818383167
2024-01-31,WOCKPHARMA,0.08459997643454686
2024-01-31,GODFRYPHLP,0.16648884463096003
2024-01-31,TATACONSUM,0.028708133971292016
2024-01-31,STARHEALTH,0.08246844319775604
2024-01-31,LEMONTREE,0.16687526074259496
2024-01-31,M&MFIN,0.045175280086736436
2024-01-31,JUBLINGREA,-0.13920566260322453
2024-01-31,MOTILALOFS,0.44127009711085163
2024-01-31,HINDUNILVR,-0.06846975356144058
2024-01-31,LTF,0.049378976067858016
2024-01-31,WELCORP,0.07160448782267625
2024-01-31,AUROPHARMA,0.06125461254612552
2024-01-31,CHALET,0.1158015650800488
2024-01-31,SRF,-0.06217606130886355
2024-01-31,GMRAIRPORT,-0.027312228429546948
2024-01-31,LINDEINDIA,-0.008492606645154388
2024-01-31,BIOCON,0.07510514720608841
2024-01-31,CAPLIPOINT,0.0679865796556427
2024-01-31,AXISBANK,-0.03134355438628322
2024-01-31,BLUEJET,-0.03789731051344758
2024-01-31,KPRMILL,-0.042010184287099905
2024-01-31,ATUL,-0.10114675853779553
2024-01-31,HINDALCO,-0.05773765959177035
2024-01-31,KPIL,0.12140439932318081
2024-01-31,360ONE,-0.1265055997746004
2024-01-31,SBILIFE,-0.021953092279770936
2024-01-31,NH,0.09559465867964545
2024-01-31,ELECON,0.18733480770268063
2024-01-31,HINDZINC,-0.002515327778651155
2024-01-31,BAJAJFINSV,-0.03470162534108434
2024-01-31,TITAN,0.006012869172482338
2024-01-31,POLYMED,-0.022316934022417634
2024-01-31,BAJAJ-AUTO,0.128037073816617
2024-01-31,SHYAMMETL,0.12265052564510981
2024-01-31,COLPAL,0.015574969363956193
2024-01-31,MAZDOCK,0.004406155464947936
2024-01-31,SBICARD,-0.05831632988876445
2024-01-31,NLCINDIA,0.023081475636220317
2024-01-31,POLYCAB,-0.2081551911173506
2024-01-31,CHENNPETRO,0.2270114942528736
2024-01-31,JPPOWER,0.32974910394265255
2024-01-31,INTELLECT,0.07667941668658851
2024-01-31,CONCOR,0.032396905717443136
2024-01-31,JMFINANCIL,0.1393692777212614
2024-01-31,HFCL,0.2251931075460485
2024-01-31,GRAVITA,-0.14997947361218822
2024-01-31,ALKEM,-0.03970130319455656
2024-01-31,GESHIP,0.014076576576576683
2024-01-31,DIVISLAB,-0.059760752068444445
2024-01-31,APOLLOHOSP,0.11375151207026524
2024-01-31,NTPC,0.020408163265306145
2024-01-31,CRISIL,-0.05566380353951694
2024-01-31,CROMPTON,-0.025570923126407186
2024-01-31,IEX,-0.12142857142857144
2024-01-31,ACE,0.17831514201290477
2024-01-31,LALPATHLAB,-0.023392947200993053
2024-01-31,BSE,0.04610120655501526
2024-01-31,MAXHEALTH,0.13777777777777778
2024-01-31,FSL,0.10684338652961856
2024-01-31,CANBK,0.10171428571428565
2024-01-31,KIMS,0.0792744543249797
2024-01-31,MMTC,0.35200668896321075
2024-01-31,LLOYDSME,-0.055351783927975906
2024-01-31,NEULANDLAB,0.2120894281286616
2024-01-31,PFOCUS,0.3089967027790861
2024-01-31,ANANTRAJ,0.07793968146391062
2024-01-31,VBL,0.035168566577734595
2024-01-31,SAIL,-0.009300444803881924
2024-01-31,PETRONET,0.2086233999550866
2024-01-31,JYOTICNC,
2024-01-31,TARIL,0.5033499027447592
2024-01-31,TIINDIA,0.100631061793232
2024-01-31,JKCEMENT,0.15182472117732448
2024-01-31,TEGA,0.0032986111111110716
2024-01-31,IDBI,0.2848664688427298
2024-01-31,CIPLA,0.08400866565032494
2024-01-31,SPLPETRO,0.07389206576125806
2024-01-31,BRITANNIA,-0.026234206558083395
2024-01-31,APOLLOTYRE,0.19039753331130926
2024-01-31,FORTIS,0.030295801526717625
2024-01-31,INDIANB,0.18519838441435033
2024-01-31,IDEA,-0.10312500000000002
2024-01-31,GICRE,0.22301574419737058
2024-01-31,SOBHA,0.4687531703358019
2024-01-31,USHAMART,0.25434305953786485
2024-01-31,CLEAN,-0.03585953134077846
2024-01-31,ABFRL,0.09052302190433625
2024-01-31,LT,-0.013116846284741968
2024-01-31,DIXON,-0.08766132409487182
2024-01-31,PGEL,-0.18657313784967977
2024-01-31,ANANDRATHI,0.17910706712418567
2024-01-31,UTIAMC,0.07246711285483487
2024-01-31,ITC,-0.044470893745942486
2024-01-31,IDFCFIRSTB,-0.051181102362204856
2024-01-31,APTUS,0.17169663799843615
2024-01-31,COALINDIA,0.08018617021276597
2024-01-31,THERMAX,0.03237059873438253
2024-01-31,MARUTI,-0.011206181114017721
2024-01-31,INDIACEM,0.009656237929702494
2024-01-31,ITI,0.11984895747824664
2024-01-31,AARTIIND,0.014624384236453292
2024-01-31,VIJAYA,-0.022643184845345665
2024-01-31,DELHIVERY,0.15465639049454083
2024-01-31,ANURAS,-0.09766646071954754
2024-01-31,NUVOCO,-0.055163398692810506
2024-01-31,JWL,0.2666562157077912
2024-01-31,SAPPHIRE,0.02072338329463097
2024-01-31,NAVINFLUOR,-0.11307484688051483
2024-01-31,ACC,0.150616167326173
2024-01-31,SYNGENE,0.06992658065435875
2024-01-31,INDHOTEL,0.12387361697273858
2024-01-31,SAMMAANCAP,0.026528258362168433
2024-01-31,DEEPAKNTR,-0.07065129775914869
2024-01-31,ANGELONE,-0.05804518607718345
2024-01-31,PFC,0.15852064819654976
2024-01-31,CAMS,0.09263030851625542
2024-01-31,JIOFIN,0.06567933032839668
2024-01-31,ZEEL,-0.36985802693847836
2024-01-31,IIFL,0.04229708267157073
2024-01-31,IFCI,1.0943396226415096
2024-01-31,SYRMA,-0.10774962742175853
2024-01-31,NUVAMA,-0.004247970027437709
2024-01-31,DEVYANI,-0.061161290322580664
2024-01-31,SONATSOFTW,0.03399528778189165
2024-01-31,APLAPOLLO,-0.021766007287870925
2024-01-31,SOLARINDS,-0.04015607580824965
2024-01-31,MARICO,-0.03764813126709199
2024-01-31,GABRIEL,-0.023912490460442748
2024-01-31,LODHA,0.04547897025059844
2024-01-31,GALLANTT,0.06674082313681873
2024-01-31,LATENTVIEW,0.03406219096802543
2024-01-31,INDIAMART,-0.07368014989529381
2024-01-31,APARINDS,0.0442561205273071
2024-01-31,IGL,0.028803633321381472
2024-01-31,COFORGE,-0.0038728802754046665
2024-01-31,VEDL,0.05917617482111792
2024-01-31,OFSS,0.547925370300038
2024-01-31,COCHINSHIP,-0.32626758742937334
2024-01-31,VOLTAS,0.11693156845709618
2024-01-31,SONACOMS,-0.040806826997672574
2024-01-31,BSOFT,0.17668677622911044
2024-01-31,PFIZER,0.01266119303341573
2024-01-31,TEJASNET,-0.09687248476486143
2024-01-31,GAIL,0.0647748303516349
2024-01-31,BRIGADE,0.14329523278505718
2024-01-31,KFINTECH,0.2858918582970791
2024-01-31,MFSL,-0.06706486429843861
2024-01-31,MOTHERSON,0.11083864639529173
2024-01-31,AMBER,0.41514639280474586
2024-01-31,GLAXO,0.1853120143297422
2024-01-31,SUNPHARMA,0.1262455833895748
2024-01-31,COHANCE,-0.06917542888765915
2024-01-31,FLUOROCHEM,-0.004081908494965147
2024-01-31,,0.0
2024-01-31,CANFINHOME,-0.0016074069311386996
2024-01-31,INDUSINDBK,-0.04058913662090757
2024-01-31,ACUTAAS,0.03685383244206775
2024-01-31,HSCL,0.24975767366720514
2024-01-31,KEI,-0.017341396236286166
2024-01-31,ABCAPITAL,0.02824519230769229
2024-01-31,BOSCHLTD,0.0614466893054344
2024-01-31,CHOLAFIN,-0.06004921416097786
2024-01-31,LAURUSLABS,-0.11355183635518351
2024-01-31,ASTERDM,0.08016105417276709
2024-01-31,GLAND,0.016653676279553054
2024-01-31,DRREDDY,0.05575294503182193
2024-01-31,SUNTV,-0.07525975849480482
2024-01-31,PIIND,-0.04074347962114966
2024-01-31,ECLERX,0.05230359623398684
2024-01-31,MINDACORP,0.06796116504854366
2024-01-31,ZENSARTECH,-0.05960861377220994
2024-01-31,MRPL,0.3297033420953812
2024-01-31,HOMEFIRST,0.058703365229545224
2024-01-31,SIEMENS,0.02874748428454299
2024-01-31,BLUESTARCO,0.20327349524815208
2024-01-31,3MINDIA,-0.07775036418680148
2024-01-31,TECHM,0.04793148155423732
2024-01-31,ABB,-0.0006952094719616664
2024-01-31,SAREGAMA,-0.060021580793094165
2024-01-31,ATGL,0.024697606154157503
2024-01-31,TITAGARH,0.04729276473406796
2024-01-31,TATACOMM,-0.018782127323052622
2024-01-31,SIGNATURE,0.3048954237191541
2024-01-31,PNB,0.19477806788511765
2024-01-31,IRFC,0.7629592350276801
2024-01-31,INDUSTOWER,0.11504647073599594
2024-01-31,NMDC,0.048652516098258936
2024-01-31,ASTRAL,-0.040444549290975296
2024-01-31,RKFORGE,0.05201874052638833
2024-01-31,HONASA,0.06159255898366611
2024-01-31,DCMSHRIRAM,0.011231038506417601
2024-01-31,UNITDSPR,-0.025050324312234418
2024-01-31,HONAUT,0.04994979238472608
2024-01-31,NETWEB,0.17616100374721078
2024-01-31,NSLNISP,0.35505836575875493
2024-01-31,KIRLOSENG,0.08459836753375538
