date,symbol,market_cap,bm,profitability,asset_growth
2024-08-31,INDIACEM,112477262601.59999,7.17958529132746e-08,-0.04071748878923767,-0.04782861413269124
2024-08-31,SIEMENS,2454770772000.0,9.13082930471451e-09,0.17698769290877125,0.0764334377641851
2024-08-31,CUB,126425303680.0,6.757261269411834e-08,0.12093798357338412,0.08229997887243834
2024-08-31,CHOLAFIN,1223117436979.2,1.3373719954962781e-08,0.17455213596692695,0.37766434685613137
2024-08-31,MMTC,151410000000.0,1.5730873511362538e-08,0.11808118081180811,-0.23102655237298764
2024-08-31,HSCL,258897821000.0,1.6716142418756064e-08,0.13497536945812807,0.06485234510712212
2024-08-31,INDUSTOWER,1235203636352.0,3.932883834455654e-08,0.22323310773327415,-0.029102735156771198
2024-08-31,ADANIENT,3442693208428.8,1.0176239475048848e-08,0.08534650424813185,0.3907231311401178
2024-08-31,USHAMART,102576014198.40001,2.2481543886994445e-08,0.1781512605042017,0.12637362637362637
2024-08-31,PHOENIXLTD,674643472755.2001,2.089576777209311e-08,0.14093888771410445,0.21605024424284713
2024-08-31,MOTHERSON,1323299266355.2,3.249881294024108e-08,0.11546549416937488,0.10056347127014309
2024-08-31,UNITDSPR,1047580261334.3999,,0.19772503861817162,0.09624280717589984
2024-08-31,JINDALSTEL,981831280947.2,5.072010619460726e-08,0.13410506363390198,-0.09416262199258907
2024-08-31,DRREDDY,1171247182500.8,2.4120217668659766e-08,0.1974233736816026,0.08280104888052175
2024-08-31,IPCALAB,358895741400.0,2.0682441807952357e-08,0.08259633607075174,0.12910828859499812
2024-08-31,WELCORP,186455844467.19998,3.249462011505913e-08,0.2029296177206145,0.6658305158686879
2024-08-31,ADANIPORTS,3202726855552.0,2.0512582341599162e-08,0.153548827162833,0.14477056382719056
2024-08-31,SRF,760211534483.2,1.173344392258563e-08,0.11638644481226587,0.18845543926419284
2024-08-31,AJANTPHARM,405158317600.0,1.2908700701700834e-08,0.2287636669470143,0.14549999999999996
2024-08-31,ASIANPAINT,2997566204185.6,4.893683265795168e-09,0.2967748825288338,0.12287655719139301
2024-08-31,KEI,415994805720.0,8.819862136630371e-09,0.18456162642947904,0.06889707967110859
2024-08-31,ONGC,4160934150912.0,1.0879517635266735e-07,0.1630140177957879,0.05118643486609753
2024-08-31,IRB,382691637350.4,5.331968700921862e-08,0.04408875954892688,0.005225865681127928
2024-08-31,COLPAL,990586530427.2,,,
2024-08-31,DIVISLAB,1352272498348.7998,1.2319026035875324e-08,0.11789845995136689,0.07971556886227549
2024-08-31,NAVA,139289152969.6,9.474684232372395e-08,0.18179186568244318,0.03859452387627327
2024-08-31,APOLLOHOSP,996070532080.0,7.483071230143116e-09,0.13480392156862744,0.08709750395897742
2024-08-31,PIIND,688936703400.0,1.3497125361126719e-08,0.19264689039056238,0.08843537414965996
2024-08-31,WIPRO,2814232960614.4,3.156180886620315e-08,0.14908832329303798,0.08993623923337934
2024-08-31,PCBL,184541664611.19998,2.9804903317971715e-08,0.15121650754542654,0.13542319749216292
2024-08-31,INOXWIND,288528639486.72003,1.0657334508676896e-08,-0.017094017094017096,0.019614417435037668
2024-08-31,CYIENT,221192980250.0,1.3639963885082742e-08,0.16506222117868044,0.36497270054598907
2024-08-31,NTPC,4035753927475.1997,4.8264264362505596e-08,0.13273598407068632,0.07541044318485146
2024-08-31,UNOMINDA,674011082035.2001,1.0543565693949962e-08,0.18713331984624723,0.21609296852015292
2024-08-31,TATACOMM,559156693444.7999,3.0087080096445147e-09,0.5431131019036954,0.04486200224055392
2024-08-31,JINDALSAW,216633884195.19998,6.01193298002092e-08,0.15783216090359656,0.08757525998905313
2024-08-31,AARTIIND,227824200366.4,2.0888423294802264e-08,0.07863894139886578,0.09298178575977589
2024-08-31,TATACHEM,275811583400.0,6.993554174809182e-08,0.019558473090238747,0.03241438406760633
2024-08-31,INTELLECT,136188949056.0,1.7995822618677676e-08,0.1324856439704676,0.1133821827998458
2024-08-31,DEEPAKFERT,132057571799.99998,5.9079288500025156e-08,0.0844460483579935,0.30615279048490396
2024-08-31,NMDC,652792379212.8,3.6817891848324845e-08,0.21698628001247272,0.2023522800256905
2024-08-31,IOC,2499028696043.52,7.813315031411653e-08,0.2353162465856491,0.0757224701982564
2024-08-31,IGL,386960566067.19995,2.708254673324445e-08,0.2058548738710682,0.13694066804717742
2024-08-31,PIDILITIND,1588554156172.8,5.222589054918816e-09,0.20780302129178066,0.10648830840530854
2024-08-31,APOLLOTYRE,313041278956.8,4.362140463657039e-08,0.12385816010932892,0.00887541141229975
2024-08-31,NATIONALUM,335735664000.0,5.4133943282650585e-08,0.13817069780372532,0.020317203056263056
2024-08-31,KPIL,218904107300.0,4.096983828975674e-08,0.10042818217205138,0.14051180182285572
2024-08-31,SUNTV,323957631724.8,3.3035551223487596e-08,0.18280182232346243,0.14048100696785792
2024-08-31,AMBUJACEM,1520485285491.2,3.064313887147265e-08,0.11422850525909485,0.14414334697489206
2024-08-31,CIPLA,1337117787782.4001,2.3254353663336443e-08,0.15554557028383134,0.09096324980452031
2024-08-31,PNB,1283552307302.4,9.754028282372893e-08,0.08295360866768732,0.11524519133488287
2024-08-31,MARICO,837865125708.7999,5.358857207493648e-09,0.39196242171189977,0.19781574775409538
2024-08-31,J&KBANK,121008673716.48,7.306278920325131e-08,0.14524727302550644,0.11745650042886902
2024-08-31,INDUSINDBK,1110026020848.0,4.391350715885458e-08,0.14202540857816381,0.13899150925324721
2024-08-31,IFCI,195836299898.88,5.1906977876341074e-08,0.05314222712238148,0.09375605346419569
2024-08-31,SOBHA,171918544500.0,2.6687458261680615e-08,0.01949085123309467,0.09071986123156983
2024-08-31,JKTYRE,104954253497.6,3.269814119386275e-08,0.17963004234455093,0.014636954197845498
2024-08-31,COALINDIA,3251146478310.4004,2.6225017152347234e-08,0.4516982956605826,0.23384382175260265
2024-08-31,CUMMINSIND,1039693486800.0,1.0576646947226646e-08,0.2602843315184513,0.1134701912260967
2024-08-31,ADANIPOWER,2437778947225.5996,1.5190817767401743e-08,0.48553579337513697,0.04684012149156502
2024-08-31,SUZLON,1035200846561.28,,0.16832440703902066,-0.14702702702702708
2024-08-31,DABUR,1129494909305.5999,9.087680600933487e-09,0.18355969997972835,0.1113643764246175
2024-08-31,PERSISTENT,800132199516.8,7.11570188470101e-09,0.22045179507866075,0.22144307067724678
2024-08-31,IDEA,1090104824954.88,,0.2998838403717108,0.06810322168335659
2024-08-31,SJVN,524038821465.6,3.8778417817975994e-08,0.06474308862198849,0.3898399862353752
2024-08-31,MINDACORP,133627839406.40001,1.7462125093830708e-08,0.11487854251012146,0.25009738994935726
2024-08-31,COROMANDEL,517401999816.0,2.144585024576988e-08,0.17422231659411827,0.26140894993354014
2024-08-31,ASHOKLEY,772927465190.4,1.5981119473398192e-08,0.2993892282065519,0.2548538119061825
2024-08-31,ANANTRAJ,205168370000.0,2.9532612444783392e-08,0.07412472647702407,-0.006385404789053584
2024-08-31,MAHABANK,443081327907.84,4.938636726236719e-08,0.20493205837946654,0.16051442263944926
2024-08-31,RELIANCE,20428939975808.0,4.0930227791818714e-08,0.09958650553699458,0.07157241786120849
2024-08-31,HFCL,223352736000.0,2.5867076385176944e-08,0.08543983822042467,0.058402630052214244
2024-08-31,NLCINDIA,381464664000.00006,4.316193752318506e-08,0.1129998185227754,0.06602031394275154
2024-08-31,BAJAJ-AUTO,3049797460382.4,1.524581454231652e-08,0.2661418410330778,0.0007120275697074518
2024-08-31,HDFCBANK,12478628536524.8,2.2303155793964293e-08,0.1433974005030719,0.19195038564552647
2024-08-31,ELECON,139657215600.0,1.2297628769105434e-08,0.22194513715710723,0.008746355685131268
2024-08-31,NHPC,966332764938.24,5.694128071407002e-08,0.10344203367038196,0.11545129903736684
2024-08-31,GRAVITA,154932513093.6,7.89758630307109e-09,0.28878281622911695,0.20741482965931857
2024-08-31,RAMCOCEM,196692875400.0,2.8454117695402792e-08,0.04918485769549599,0.10906741658432773
2024-08-31,BEL,2215514337689.6,1.0295133063787436e-08,0.2440891828984442,0.0465322009907998
2024-08-31,TITAN,3192980511913.6,3.6319193391350077e-09,0.37219205791546894,0.27525014158957894
2024-08-31,BAJAJFINSV,2841575520057.6,1.7296566273475205e-08,0.2585035141227954,0.21591239693713193
2024-08-31,CGPOWER,1064441281587.2001,2.5775608291995383e-09,0.4733178654292343,0.10563713879677872
2024-08-31,GMDCLTD,117357900000.0,4.439418244265086e-08,0.09786885245901639,0.18127760788311242
2024-08-31,POONAWALLA,302920504396.8,2.0477843166742766e-08,0.20607322150116322,0.4122118834762514
2024-08-31,CEATLTD,112965026090.0,3.503021476219964e-08,0.15710044532409698,0.05098253275109177
2024-08-31,JSWENERGY,1255969092364.8,2.7750458653817516e-08,0.08280529953917051,0.5867142950776694
2024-08-31,MRPL,363436675271.68,4.2242162064245015e-08,0.27079725965519835,-0.12142910606022805
2024-08-31,KEC,244054412300.0,2.489499185488152e-08,0.08473748473748474,0.05970057675788443
2024-08-31,AXISBANK,3634319482176.0,3.815381086897384e-08,0.16871413741935895,0.12453817515091647
2024-08-31,BALRAMCHIN,120787215900.0,3.495195321601741e-08,0.15701264334019405,0.20859305431878905
2024-08-31,ESCORTS,418706965500.0,2.5298297081548277e-08,0.11472092032381764,0.107268335529205
2024-08-31,TITAGARH,191748841200.0,6.773277071216576e-09,0.12894499549143373,-0.1561561561561562
2024-08-31,TRENT,2547834861480.0,2.3894934567181674e-09,0.36307767944936087,0.046078177582189905
2024-08-31,LT,5101636646323.2,1.8430411487472198e-08,0.1800275593742401,0.03352056872750975
2024-08-31,GLENMARK,489553588896.0,3.931579169778199e-08,-0.1827217125382263,0.13599577762139337
2024-08-31,CESC,257558997104.63998,6.211638741064058e-08,0.12643075578855395,0.005841090336862864
2024-08-31,TECHM,1446628399776.0,2.2477389663232222e-08,0.08987963553189096,0.03176783141210371
2024-08-31,PRESTIGE,727965219800.0,2.110770570499971e-08,0.14429976082912568,0.2021809021908456
2024-08-31,EIHOTEL,239264254156.80002,2.1630689966800955e-08,0.17212490479817213,0.06236403190717921
2024-08-31,UCOBANK,613464506122.24,5.387469052822372e-08,0.06143896523848019,0.12345185478538001
2024-08-31,HINDALCO,1557431859443.2,7.258838701220666e-08,0.09567011474761178,0.0073651709449866765
2024-08-31,CCL,95927393100.0,1.7244629400193687e-08,0.14934289127837516,0.25458937198067644
2024-08-31,GODREJPROP,808937303976.0,1.654900882316193e-08,0.07475980784627702,0.29774208043136374
2024-08-31,JSL,653313335347.2,2.5315486734403302e-08,0.18756094163532525,0.20105421686746983
2024-08-31,GRAPHITE,101995906600.0,4.6178516066447165e-08,0.14346818748886117,0.03350801969191686
2024-08-31,TATASTEEL,1906979464888.3198,5.956358483348318e-08,-0.05334926929972293,0.010530341120734255
2024-08-31,RECLTD,1649055550336.0,5.3462117472180535e-08,0.20396539293439078,0.13299664119164678
2024-08-31,FEDERALBNK,480054263884.8,5.822003310272576e-08,0.13167247965454243,0.18459518831688326
2024-08-31,BHARTIARTL,9364414333977.6,1.2812040305678693e-08,0.10434167692851656,0.2307541105238824
2024-08-31,REDINGTON,158035631600.0,4.981046259169132e-08,0.16414944356120828,0.26462758733090674
2024-08-31,BERGEPAINT,665730053452.7999,6.375856100145433e-09,0.21751254880089235,0.10470115101927613
2024-08-31,LTFOODS,131817218399.99998,3.9072128097968335e-08,0.17734282325029657,0.22023399862353754
2024-08-31,GRANULES,174045173155.2,2.884952731332065e-08,0.12558139534883722,0.08665780141843982
2024-08-31,JSWSTEEL,2293611215769.6,3.0668415642314895e-08,0.115528718021347,0.07152708858182555
2024-08-31,BHARATFORG,741862219392.0,1.1625055516452842e-08,0.12691771269177127,0.1770591272915052
2024-08-31,JUBLFOOD,427572895097.6,5.477819018013573e-09,0.18424689083371718,0.12547051442910906
2024-08-31,CASTROLIND,263799018000.0,1.1931785719509417e-08,0.40675734971478716,0.11436950146627556
2024-08-31,BAJFINANCE,4456928793148.8,1.2016390308984207e-08,0.18841921351830604,0.2951507023364157
2024-08-31,TORNTPHARM,1179531563868.8,7.943079962747126e-09,0.24154025670945156,0.13203161320316137
2024-08-31,FACT,643455423948.8,2.4420093193801193e-09,0.09425625920471281,0.1505759162303666
2024-08-31,BIOCON,430173072000.0,5.982162501441634e-08,0.06561188899560229,1.543604365352473
2024-08-31,GODREJIND,341414543940.8,3.18380227861193e-08,0.07435641089727568,0.29286242057041534
2024-08-31,TCS,16475877264640.0,6.58833556267041e-09,0.5094431367348518,0.013730805256734202
2024-08-31,HEROMOTOCO,1090970891999.9999,2.0129501145080924e-08,0.2114243742584327,0.06401815108105713
2024-08-31,NATCOPHARM,275390580500.0,3.3532685596490444e-08,0.23714334529301212,0.10726169504795457
2024-08-31,BALKRISIND,551283383112.0,1.512685029558213e-08,0.16613959792184324,0.1246925949540032
2024-08-31,BEML,158178304350.0,2.0556673461181956e-08,0.10569715142428786,-0.12145191811457079
2024-08-31,LTF,422161964851.2,,0.09885234011689918,-0.00506175149700594
2024-08-31,EMAMILTD,354961800000.0,9.352222416620666e-09,0.2958724969350225,0.015081967213114833
2024-08-31,TORNTPOWER,837955725552.0,2.4530764027846646e-08,0.1571878627093351,0.19545381783255955
2024-08-31,POWERGRID,3138022375219.1997,3.739277533597097e-08,0.17870011245496065,-0.00257820282924881
2024-08-31,EXIDEIND,419990736729.6,4.119036628707709e-08,0.06852397951264938,0.061573874262696116
2024-08-31,BHEL,1011712542297.6001,3.6171676893252746e-08,0.011539405843358703,0.011808882104191953
2024-08-31,FINCABLES,225752262500.0,2.6612342078763867e-08,0.13182369591589163,0.10814419225634175
2024-08-31,M&M,3128357648000.0,2.620990822348152e-08,0.18537543435564285,0.18501867879434752
2024-08-31,TATAELXSI,498254793480.0,,,
2024-08-31,HEG,77131176975.0,5.812333523752652e-08,0.07049254405784004,0.07234363225320273
2024-08-31,TVSMOTOR,1336562279606.4001,5.694741045032272e-09,0.26223466981132076,0.30112559901928004
2024-08-31,UBL,542149215846.39996,8.398259330801179e-09,0.09837242699856391,0.055639603294671325
2024-08-31,GODREJCP,1515104644300.8,1.1922068896584587e-08,-0.0445308779171297,0.08425568959084684
2024-08-31,GRASIM,1830978085059.2,5.6017934190240865e-08,0.11196462612658342,0.16487693196241393
2024-08-31,CANFINHOME,117581824641.59999,3.521443983241359e-08,0.17288213627992632,0.18343830518179205
2024-08-31,SBIN,7278911537561.601,6.264016519691316e-08,0.16759812888159464,0.11071637892151243
2024-08-31,BSOFT,187511936814.4,1.2314376905417394e-08,0.2049934296977661,-0.057936742536210506
2024-08-31,MPHASIS,587450330100.0,1.5337966598940435e-08,0.17680500284252415,0.07693747660052419
2024-08-31,AUROPHARMA,911510633689.6001,4.225720981777683e-08,0.10618905606004758,0.17441583922944282
2024-08-31,HINDUNILVR,6540912208896.0,8.036822241075328e-09,0.20074973642078955,0.03646498170368484
2024-08-31,BRITANNIA,1410535533408.0,2.7480888927011785e-09,0.5414869322506978,0.24232762056596258
2024-08-31,CENTRALBK,532836219289.6,6.717863329781738e-08,0.08268981281275098,0.051093231980004816
2024-08-31,GABRIEL,78767187400.0,,0.17864271457085829,
2024-08-31,TATACONSUM,1190008751702.4001,1.6121424915295606e-08,0.07566793298872766,0.08004744958481624
2024-08-31,BRIGADE,278469063913.6,1.564376909556735e-08,0.10989312140312414,0.08370306602211763
2024-08-31,FORTIS,416585833228.8,2.2823190740856398e-08,0.08417069033015791,0.049756860020840676
2024-08-31,LUPIN,1024703323199.9999,2.0691550137995815e-08,0.13547935619314205,0.053069142302895944
2024-08-31,ENGINERSIN,125925540000.0,2.03503248425441e-08,0.1981300089047195,0.05051472348575525
2024-08-31,SCHNEIDER,198372633600.0,6.84782000079541e-10,0.8113207547169812,0.15897435897435908
2024-08-31,CHAMBLFERT,208439462361.6,4.547909391684612e-08,0.1754193016222161,-0.0390548574008579
2024-08-31,TRIDENT,186391412275.19998,2.2954378657004586e-08,0.08109360518999073,0.05239636307597473
2024-08-31,JUBLPHARMA,145737984144.0,6.247474786081615e-08,0.013433934486566065,0.11180061037639888
2024-08-31,HAVELLS,1190290371244.8,7.728548579210112e-09,0.17067275412917954,0.06024897842820498
2024-08-31,BATAINDIA,186706199200.0,6.7749930832880074e-09,0.17223313686967912,-0.07177304964539011
2024-08-31,LICHSGFIN,371814912614.39996,9.218730435110608e-08,0.15131683451408964,0.09373073615850047
2024-08-31,GESHIP,190158516305.6,7.3120502839515e-08,0.21084045813840943,0.08876798625527949
2024-08-31,HINDPETRO,891662984409.6,5.701590981434477e-08,0.3413183862236525,0.04338746799762094
2024-08-31,ULTRACEMCO,3257128376284.8,1.7949365928576274e-08,0.11629142591485687,0.09031034112467329
2024-08-31,CANBK,1011649635543.04,9.829921478001877e-08,0.16716051794688114,0.09711000016682703
2024-08-31,HCLTECH,4744522282240.0,1.6474534349137403e-08,0.23013931412331717,0.04868366302673155
2024-08-31,JPPOWER,122951086899.20001,1.0640275359003286e-07,0.08912531612453127,-0.0023058742145616318
2024-08-31,SAIL,552250673395.2,1.0719151753473303e-07,0.05371090329585654,0.08640067784783323
2024-08-31,RADICO,260155075950.0,9.951303378044296e-09,0.10737704918032787,0.33764367816091956
2024-08-31,NCC,200314577692.80002,5.8905290078003115e-08,0.11144578313253012,0.14469497855858338
2024-08-31,BANKBARODA,1293357071974.4,8.718780940851275e-08,0.15761863790899902,0.1386068869900554
2024-08-31,TRITURBINE,229284951988.8,5.644248038156407e-09,0.28020833333333334,0.0036982248520709415
2024-08-31,FSL,209710407472.0,2.6515111996893625e-08,0.13918918918918918,-0.012114733654017495
2024-08-31,RPOWER,122798939955.2,1.3057359683882306e-07,-0.17806096090924747,-0.025636392837067423
2024-08-31,GAIL,1562830749987.84,6.091720454217441e-08,0.12861540060002338,0.11617866313261005
2024-08-31,SHRIRAMFIN,1205276540000.0,5.6303560689019485e-08,0.15116350338120824,0.48011499423623016
2024-08-31,KAJARIACER,215707791356.8,1.1217619556591419e-08,0.1650745128009171,0.11453449430676499
2024-08-31,KARURVYSYA,179187982324.48,6.333791102589691e-08,0.1598605577689243,0.12623796380712116
2024-08-31,BANKINDIA,536304532019.19995,1.1788799242119613e-07,0.0930420368087729,0.11156175694460324
2024-08-31,EIDPARRY,147376922035.19998,6.155182984425632e-08,0.22924341173136867,0.17782098726713924
2024-08-31,TTML,189901904862.72,,,
2024-08-31,TATAPOWER,1388854544908.8,2.712440103773709e-08,0.13227840276919273,0.13812527765437577
2024-08-31,MUTHOOTFIN,789218004400.0,3.652864829565014e-08,0.17795833831202454,0.05024901703800788
2024-08-31,SCI,125393092953.59999,8.98163021248968e-08,0.09005305039787799,-0.19715147688205992
2024-08-31,HINDCOPPER,321583831200.0,7.871483052737045e-09,0.12904636920384951,0.009481668773704266
2024-08-31,SAMMAANCAP,118106213335.68,,0.06133791430881164,-0.08573554707037678
2024-08-31,BPCL,1551668038553.5999,5.492283105001054e-08,0.355113373438223,0.003247497720352488
2024-08-31,ABFRL,316902268012.8,1.5737164920971555e-08,-0.18299353555445053,0.3767937679376794
2024-08-31,M&MFIN,388039916940.80005,5.366744547862987e-08,0.09747654643054232,0.2538629502798029
2024-08-31,ABB,1683061611900.0,2.62558038477118e-09,0.2645936395759717,
2024-08-31,PVRINOX,148714124923.19998,4.5027620095432445e-08,-0.004506349856616141,1.2496244708452822
2024-09-30,MPHASIS,569633908800.0,1.5337966598940435e-08,0.17680500284252415,0.07693747660052419
2024-09-30,VOLTAS,610768721721.6,1.660829471733903e-08,0.04261168384879725,0.055475652352578564
2024-09-30,GRANULES,135387318931.20001,2.884952731332065e-08,0.12558139534883722,0.08665780141843982
2024-09-30,GRASIM,1876376022643.2002,5.6017934190240865e-08,0.11196462612658342,0.16487693196241393
2024-09-30,INDIANB,705874387999.9999,8.732210832377917e-08,0.1398054707210198,0.05820832641048157
2024-09-30,ANANTRAJ,240828026035.19998,2.9532612444783392e-08,0.07412472647702407,-0.006385404789053584
2024-09-30,DIVISLAB,1445040637603.2002,1.2319026035875324e-08,0.11789845995136689,0.07971556886227549
2024-09-30,APOLLOHOSP,1035129725156.7999,7.483071230143116e-09,0.13480392156862744,0.08709750395897742
2024-09-30,RECLTD,1460120543232.0,5.3462117472180535e-08,0.20396539293439078,0.13299664119164678
2024-09-30,SONATSOFTW,175284870398.4,6.31120383250594e-09,0.21890547263681592,0.7052837573385518
2024-09-30,INDHOTEL,974622531955.2001,1.2792475472699694e-08,0.14065143824027074,0.03922473465620668
2024-09-30,TRITURBINE,217885187779.19998,5.644248038156407e-09,0.28020833333333334,0.0036982248520709415
2024-09-30,BERGEPAINT,726416983129.6,6.375856100145433e-09,0.21751254880089235,0.10470115101927613
2024-09-30,ENGINERSIN,119018064168.96,2.03503248425441e-08,0.1981300089047195,0.05051472348575525
2024-09-30,FACT,628452029961.6,2.4420093193801193e-09,0.09425625920471281,0.1505759162303666
2024-09-30,CENTRALBK,511042087034.88,6.717863329781738e-08,0.08268981281275098,0.051093231980004816
2024-09-30,BANKINDIA,503525325004.8,1.1788799242119613e-07,0.0930420368087729,0.11156175694460324
2024-09-30,TATASTEEL,2104093930393.6,5.956358483348318e-08,-0.05334926929972293,0.010530341120734255
2024-09-30,PETRONET,512325000000.0,4.570701399805375e-08,0.20976450315910397,0.06810203604025267
2024-09-30,INDIACEM,113329329974.4,7.17958529132746e-08,-0.04071748878923767,-0.04782861413269124
2024-09-30,EXIDEIND,427296152800.0,4.119036628707709e-08,0.06852397951264938,0.061573874262696116
2024-09-30,GRAPHITE,115545497000.0,4.6178516066447165e-08,0.14346818748886117,0.03350801969191686
2024-09-30,COFORGE,467997215000.0,7.96394106259504e-09,0.23049352081610147,0.1531365313653137
2024-09-30,IGL,390985571955.19995,2.708254673324445e-08,0.2058548738710682,0.13694066804717742
2024-09-30,MARUTI,4171227715904.0,1.9076655249827853e-08,0.15750385351954785,0.1331574153450492
2024-09-30,HAVELLS,1261450226803.2,7.728548579210112e-09,0.17067275412917954,0.06024897842820498
2024-09-30,AARTIIND,211330455713.6,2.0888423294802264e-08,0.07863894139886578,0.09298178575977589
2024-09-30,TRENT,2692689665147.1997,2.3894934567181674e-09,0.36307767944936087,0.046078177582189905
2024-09-30,IFCI,172758300057.59998,5.1906977876341074e-08,0.05314222712238148,0.09375605346419569
2024-09-30,COALINDIA,3143916701337.6,2.6225017152347234e-08,0.4516982956605826,0.23384382175260265
2024-09-30,RAMCOCEM,207781752000.0,2.8454117695402792e-08,0.04918485769549599,0.10906741658432773
2024-09-30,ZENTEC,154240283635.19998,4.689309879307554e-09,0.29017857142857145,0.2845528455284554
2024-09-30,IIFL,196360027302.4,3.9442764789601846e-08,0.1855786405941525,0.15447614898714868
2024-09-30,KARURVYSYA,172492933847.04,6.333791102589691e-08,0.1598605577689243,0.12623796380712116
2024-09-30,CEATLTD,133311121680.00002,3.503021476219964e-08,0.15710044532409698,0.05098253275109177
2024-09-30,JSWENERGY,1278644500915.2,2.7750458653817516e-08,0.08280529953917051,0.5867142950776694
2024-09-30,MARICO,899465118873.6,5.358857207493648e-09,0.39196242171189977,0.19781574775409538
2024-09-30,VEDL,2001283102809.5999,3.960027055716606e-08,0.24539418006640193,-0.023160966655839
2024-09-30,ESCORTS,463553260800.0,2.5298297081548277e-08,0.11472092032381764,0.107268335529205
2024-09-30,TATAPOWER,1542071099443.2,2.712440103773709e-08,0.13227840276919273,0.13812527765437577
2024-09-30,MMTC,134385000000.0,1.5730873511362538e-08,0.11808118081180811,-0.23102655237298764
2024-09-30,BATAINDIA,185411764500.0,6.7749930832880074e-09,0.17223313686967912,-0.07177304964539011
2024-09-30,DEEPAKNTR,396577837443.2,1.2080496594423262e-08,0.16909924937447873,0.15726534296028882
2024-09-30,BEML,153605654225.0,2.0556673461181956e-08,0.10569715142428786,-0.12145191811457079
2024-09-30,LICHSGFIN,365734002550.4,9.218730435110608e-08,0.15131683451408964,0.09373073615850047
2024-09-30,PFC,1610613851852.8,6.622073104071159e-08,0.261609340860332,0.13288495575221249
2024-09-30,TORNTPOWER,902598710976.0,2.4530764027846646e-08,0.1571878627093351,0.19545381783255955
2024-09-30,RADICO,273605528350.0,9.951303378044296e-09,0.10737704918032787,0.33764367816091956
2024-09-30,CCL,95870488500.0,1.7244629400193687e-08,0.14934289127837516,0.25458937198067644
2024-09-30,NHPC,953772719616.0,5.694128071407002e-08,0.10344203367038196,0.11545129903736684
2024-09-30,SYNGENE,360493795174.39996,1.2830086267793186e-08,0.11977454203851573,0.04798705966930261
2024-09-30,SCHNEIDER,196201269400.0,6.84782000079541e-10,0.8113207547169812,0.15897435897435908
2024-09-30,ZEEL,132263462995.19998,4.063602270125694e-08,0.012967902142922837,0.036858006042296054
2024-09-30,TRIDENT,184634428692.47998,2.2954378657004586e-08,0.08109360518999073,0.05239636307597473
2024-09-30,BEL,2084018268876.8,1.0295133063787436e-08,0.2440891828984442,0.0465322009907998
2024-09-30,GRAVITA,166900380407.2,7.89758630307109e-09,0.28878281622911695,0.20741482965931857
2024-09-30,NTPC,4303954939084.8,4.8264264362505596e-08,0.13273598407068632,0.07541044318485146
2024-09-30,IRB,368741343907.84,5.331968700921862e-08,0.04408875954892688,0.005225865681127928
2024-09-30,WIPRO,2829281914368.0,3.156180886620315e-08,0.14908832329303798,0.08993623923337934
2024-09-30,CYIENT,206927638000.0,1.3639963885082742e-08,0.16506222117868044,0.36497270054598907
2024-09-30,RPOWER,195508100628.47998,1.3057359683882306e-07,-0.17806096090924747,-0.025636392837067423
2024-09-30,BPCL,1580641006515.2,5.492283105001054e-08,0.355113373438223,0.003247497720352488
2024-09-30,ABB,1706918940000.0,2.62558038477118e-09,0.2645936395759717,
2024-09-30,ADANIENT,3575841163673.6,1.0176239475048848e-08,0.08534650424813185,0.3907231311401178
2024-09-30,JUBLPHARMA,182230340006.4,6.247474786081615e-08,0.013433934486566065,0.11180061037639888
2024-09-30,J&KBANK,119973220062.72,7.306278920325131e-08,0.14524727302550644,0.11745650042886902
2024-09-30,ABFRL,372460206412.8,1.5737164920971555e-08,-0.18299353555445053,0.3767937679376794
2024-09-30,KAJARIACER,233860890600.0,1.1217619556591419e-08,0.1650745128009171,0.11453449430676499
2024-09-30,TITAGARH,164792141124.8,6.773277071216576e-09,0.12894499549143373,-0.1561561561561562
2024-09-30,IOC,2543934110822.4,7.813315031411653e-08,0.2353162465856491,0.0757224701982564
2024-09-30,COROMANDEL,492852871094.4,2.144585024576988e-08,0.17422231659411827,0.26140894993354014
2024-09-30,DABUR,1108135770009.6,9.087680600933487e-09,0.18355969997972835,0.1113643764246175
2024-09-30,ADANIPOWER,2530731201996.8,1.5190817767401743e-08,0.48553579337513697,0.04684012149156502
2024-09-30,CANFINHOME,118806656500.0,3.521443983241359e-08,0.17288213627992632,0.18343830518179205
2024-09-30,MRPL,319804240314.88,4.2242162064245015e-08,0.27079725965519835,-0.12142910606022805
2024-09-30,NAVA,166779080204.80002,9.474684232372395e-08,0.18179186568244318,0.03859452387627327
2024-09-30,ONGC,3743897213337.6,1.0879517635266735e-07,0.1630140177957879,0.05118643486609753
2024-09-30,MUTHOOTFIN,816131141395.2,3.652864829565014e-08,0.17795833831202454,0.05024901703800788
2024-09-30,ADANIPORTS,3162130287513.6,2.0512582341599162e-08,0.153548827162833,0.14477056382719056
2024-09-30,IPCALAB,380073962400.0,2.0682441807952357e-08,0.08259633607075174,0.12910828859499812
2024-09-30,NAUKRI,1048011861100.0,2.0193203592246425e-08,0.019661621835965898,-0.1867402236000586
2024-09-30,CUMMINSIND,1055105508003.2001,1.0576646947226646e-08,0.2602843315184513,0.1134701912260967
2024-09-30,OIL,944491124371.2,9.530213058700501e-08,0.1443968638159664,0.2134829622601384
2024-09-30,GABRIEL,74120082124.8,,0.17864271457085829,
